#{"t_start": 1779267536.5376987, "env_id": "None"}
r,l,t
35.33454,37,3.526409
26.396406,28,4.8933
41.321851,43,6.9809
46.654926,48,9.379902
39.561104,41,11.464724
29.555606,31,13.032695
58.460374,60,16.056193
32.461093,34,17.749787
39.669044,41,19.833745
42.745824,44,22.059411
40.391511,42,24.190651
45.236679,47,26.612375
55.487171,57,29.609143
41.588305,43,31.71645
31.502775,33,33.35798
39.561708,41,35.447352
25.483179,27,36.809446
38.210499,40,38.83934
54.575034,56,41.660001
17.234795,19,42.621821
21.459987,23,43.917939
46.40114,48,46.353972
29.556132,31,47.925015
28.527685,30,49.372532
23.409539,25,50.57634
24.222268,26,51.830319
60.163612,62,62.352019
24.354672,26,62.385438
37.549949,39,62.432666
27.483653,29,62.469528
25.527208,27,62.502635
40.507694,42,62.555906
26.563184,28,62.590083
28.320807,30,62.625373
27.63305,29,62.662088
32.393873,34,62.752294
30.107322,32,62.795291
25.421287,27,62.831187
40.496758,42,62.8823
24.198244,26,62.915958
26.297555,28,62.94982
42.346339,44,63.006424
35.510421,37,63.056243
59.647955,61,63.134041
30.559775,32,63.173998
47.007536,49,63.237211
39.469154,41,63.290648
43.411022,45,63.34424
58.434538,60,63.419412
34.101365,36,63.462839
35.298639,37,63.511605
20.356752,22,63.53962
54.411104,56,63.872073
36.128427,38,71.998426
31.490676,33,72.042127
67.63545,69,72.131621
54.182675,56,72.242299
37.470347,39,72.290581
37.602277,39,72.337335
28.554049,30,72.372461
59.671982,61,72.451686
51.733853,53,72.520395
33.585945,35,72.561236
42.663017,44,72.615101
89.495334,91,72.724507
66.563507,68,72.844965
65.56749,67,72.93381
67.356729,69,73.021719
33.572601,35,73.072457
55.259748,57,73.185652
65.353845,67,73.270033
46.494592,48,73.329942
46.561678,48,73.391106
38.554156,40,73.439888
52.019655,54,73.506834
19.231253,21,73.53139
46.296913,48,73.598703
45.65211,47,73.656275
31.449533,33,73.697079
95.426316,97,73.812716
75.313882,77,73.907539
68.509755,70,73.997603
77.631258,80,74.106044
62.391342,64,74.184836
47.646306,49,74.246773
70.097578,72,74.33638
49.391022,51,74.400354
51.436274,53,74.465191
81.710023,84,74.715245
90.9386,93,74.825597
48.629378,50,83.186155
64.927405,67,83.266404
74.061943,76,83.358116
85.415792,87,83.463019
67.675191,69,83.542131
84.534891,86,83.64533
102.401909,104,83.772286
78.257592,80,83.866094
66.683277,68,83.9468
69.571356,71,84.039951
53.438615,55,84.108041
67.758952,70,84.188953
79.097987,81,84.291041
27.425773,29,84.325904
77.934406,80,84.422284
66.576861,68,84.504034
22.17339,24,84.534932
78.655574,80,84.630005
129.260603,131,84.787387
51.181699,53,84.854345
101.081833,103,84.984339
39.600499,41,85.037304
68.534896,70,85.13142
36.614101,38,85.177081
57.349492,59,85.249067
74.758943,76,85.344106
33.644311,35,85.386995
73.28099,75,85.66621
90.473921,92,85.782659
56.722272,58,93.99041
87.416074,90,94.10167
78.464949,80,94.196245
102.982901,105,94.324515
125.433442,127,94.483885
64.549721,66,94.568411
88.49185,90,94.678578
70.470604,72,94.763834
79.56649,82,94.870564
94.499309,96,94.99584
103.358213,105,95.135262
68.473893,70,95.223075
104.212599,106,95.354234
79.404233,81,95.45199
73.390199,75,95.545642
75.639703,77,95.648196
87.479627,89,95.784278
126.423553,128,95.965728
145.45606,148,96.163202
66.529188,68,96.249967
85.058896,87,96.560995
67.66129,69,96.649308
75.48851,77,96.77708
90.927428,93,104.765122
90.941008,93,104.885396
155.580403,158,105.081224
77.624663,79,105.182888
67.556057,69,105.276522
66.63062,68,105.358648
108.100062,110,105.492898
94.251391,96,105.654096
82.140048,84,105.759537
123.372427,125,105.91334
83.001929,85,106.01928
82.394077,84,106.131699
81.178747,83,106.242973
