#{"t_start": 1779267536.5955224, "env_id": "None"}
r,l,t
45.561628,47,3.956366
57.58511,59,6.82569
23.559218,25,8.092439
28.42953,30,9.585603
22.416347,24,10.815542
61.40109,63,13.993547
95.381707,98,18.914417
52.393685,54,21.659164
57.221096,59,24.665348
51.901662,54,27.489678
31.598276,33,29.185772
34.298724,36,30.981508
45.66464,47,33.300408
70.579499,72,36.948839
32.222993,34,38.67537
27.40333,29,40.154204
38.600959,40,42.165857
70.171708,73,45.990681
21.320136,23,47.175948
29.56313,31,48.690338
56.526485,58,51.486912
33.378334,35,62.244067
37.237845,39,62.30245
42.509225,44,62.357355
68.669786,70,62.443804
38.581587,40,62.494517
30.302187,32,62.533574
42.36569,44,62.587186
36.441226,38,62.677836
36.736188,38,62.732615
29.339964,31,62.773416
66.358528,68,62.858398
55.081262,57,62.929469
34.571035,36,62.97934
39.503479,41,63.030121
37.263899,39,63.079806
25.213169,27,63.113632
32.48474,34,63.158768
43.534099,45,63.217545
25.229241,27,63.249761
24.404398,26,63.280558
41.601724,43,63.333665
43.470161,45,63.38868
81.329022,83,63.496062
35.598237,37,63.804823
19.258289,21,63.829769
23.479334,25,71.941102
59.514206,61,72.023828
29.455916,31,72.060987
42.147991,44,72.120239
65.472428,67,72.23963
95.414915,98,72.361061
77.546754,79,72.462881
81.344707,83,72.56173
55.346562,57,72.63208
44.150906,46,72.685952
45.588062,47,72.779624
80.223419,82,72.888421
66.540674,68,72.977587
64.983327,67,73.106931
39.559049,41,73.15963
79.651669,81,73.261888
44.568989,46,73.318146
38.480166,40,73.369517
62.747836,64,73.447375
89.297802,91,73.568861
37.650194,39,73.614832
57.216418,59,73.687151
34.429872,36,73.727915
43.452941,45,73.780217
74.831726,77,73.878328
50.547346,52,73.946435
62.457572,64,74.03328
27.487354,29,74.069576
73.241926,75,74.163058
69.678119,71,74.252573
36.561046,38,74.300505
91.560018,94,74.416389
27.559886,29,74.453128
34.402778,36,74.496478
72.808933,75,74.731633
65.144179,67,83.113217
74.609243,76,83.204008
47.390383,49,83.26388
69.540765,71,83.349517
85.392005,87,83.450556
74.734952,76,83.540622
58.276873,60,83.613075
70.616336,72,83.701302
93.421048,95,83.813374
38.577038,40,83.859877
85.478887,87,83.972967
100.05506,102,84.095797
61.548819,63,84.17389
71.120565,73,84.261846
104.513591,106,84.391259
60.633849,62,84.465907
66.726239,68,84.547206
96.391857,99,84.667232
87.489257,89,84.774718
75.334777,77,84.866241
57.676997,59,84.949423
70.384067,72,85.043621
56.217127,58,85.11571
82.460099,84,85.217987
34.661215,36,85.262445
43.435352,45,85.319233
80.543389,82,85.607512
56.598354,58,85.683957
68.629011,71,93.900114
76.489769,78,93.999199
118.789045,121,94.146181
65.611814,67,94.228166
70.584714,72,94.320891
69.617137,71,94.40716
72.499396,74,94.501592
137.907572,140,94.672382
51.705879,53,94.738728
70.52269,72,94.83162
30.5154,32,94.872
71.025598,73,94.965996
80.835738,83,95.079177
115.665742,118,95.224523
118.122925,120,95.373291
115.438985,117,95.520298
63.720568,65,95.605615
72.124148,74,95.72243
59.497186,61,95.81764
67.099522,69,95.906261
105.330911,108,96.05492
72.757113,74,96.145895
97.468654,99,96.281005
108.481438,110,96.61198
73.270147,75,96.738549
81.581799,83,104.717321
66.265531,68,104.801028
105.552961,107,104.939279
142.940733,145,105.120561
87.592113,89,105.240136
80.478543,82,105.336844
83.205709,85,105.440683
110.509956,112,105.620339
94.420192,96,105.742555
112.411634,114,105.884199
103.282685,105,106.01088
101.966717,104,106.157416
69.606981,71,106.258269
75.762815,77,106.348446
133.062203,135,106.550179
114.935603,117,106.696336
92.609076,94,106.80833
70.192635,72,106.89729
79.318484,81,107.168407
93.515932,96,107.29074
84.428996,86,107.393325
92.158625,94,115.801008
86.621214,88,115.919858
82.358264,84,116.01858
110.157706,113,116.151752
106.473534,108,116.277239
77.251817,79,116.378777
72.679458,75,116.472899
99.382762,101,116.601013
103.50285,105,116.738101
71.522983,73,116.826083
90.564358,92,116.943173
83.494775,85,117.047736
75.527739,77,117.161106
94.20608,96,117.286659
92.457006,94,117.405403
80.543757,82,117.502483
81.261521,83,117.608816
78.303809,80,117.708141
69.311666,71,117.790125
139.103997,141,118.126328
70.631056,72,118.210096
128.350813,130,118.389761
79.539064,81,126.185214
88.256304,91,126.290624
71.367016,73,126.382926
74.497811,76,126.474226
70.973183,73,126.561679
82.561509,85,126.662632
75.461546,77,126.757299
