#{"t_start": 1779258896.5559742, "env_id": "None"}
r,l,t
36.32179,38,5.360002
26.540709,28,7.040671
19.244762,21,8.533906
29.345378,31,10.903705
27.166142,29,12.985999
21.291801,23,14.560361
31.523089,33,16.642019
38.162855,40,19.449927
18.318423,20,20.844811
63.492046,65,25.174167
54.443008,56,29.288144
27.494204,29,31.671049
44.289274,46,35.400933
43.391399,45,38.309747
40.33109,42,40.885211
47.355317,49,43.678748
54.682602,56,46.712421
53.868258,56,50.803067
36.655874,38,53.732791
40.545328,42,57.181742
47.489662,49,61.097813
31.569821,33,63.755881
58.261846,60,68.703599
34.378719,36,71.675979
26.348867,28,73.942707
48.310056,50,85.105095
58.452845,60,85.17209
23.438171,25,85.198166
18.174966,20,85.218688
44.676687,46,85.266345
50.515276,52,85.320235
48.480863,50,85.37332
39.312051,41,85.414208
41.547065,43,85.457905
29.372379,31,85.490225
57.258074,59,85.552459
42.525906,44,85.601689
52.293439,54,85.657091
23.468341,25,85.684447
43.48176,45,85.729947
67.266949,69,85.804986
39.373654,41,85.847678
41.408142,43,85.893937
21.228149,23,85.917346
67.109808,69,85.987192
51.388355,53,86.043031
39.395215,41,86.092149
23.450467,25,86.303414
25.370593,27,86.329803
42.348644,44,92.299011
67.882086,70,92.376843
67.916726,70,92.45964
27.34431,29,92.495666
43.295036,45,92.548051
98.23503,101,92.656327
38.636398,40,92.70366
26.509785,28,92.732227
110.01907,112,92.853688
50.384018,52,92.915981
72.987967,75,92.998826
30.546122,32,93.034307
54.016291,56,93.092103
28.177363,30,93.129215
60.314808,62,93.196675
56.424308,58,93.262432
37.495217,39,93.316599
90.237387,92,93.424398
59.012226,61,93.48758
53.368665,55,93.568381
55.522866,57,93.635309
33.545442,35,93.671077
47.434199,49,93.727341
46.566043,48,93.777255
62.670447,64,93.850351
85.266951,87,93.954404
31.550173,33,93.989818
29.622062,31,94.028069
78.025827,80,94.113667
27.502104,29,94.14554
51.643922,53,94.207377
31.506642,33,94.253666
49.460772,51,94.305825
36.553321,38,94.357031
41.541072,43,94.403312
73.897498,76,94.514728
49.663131,51,94.688417
28.423352,30,94.727281
45.518821,47,100.903919
81.606916,83,101.021175
78.482775,81,101.121181
93.073109,95,101.277428
29.495997,31,101.310992
68.634535,70,101.388395
29.5385,31,101.419857
49.653253,51,101.476414
101.624838,104,101.587479
66.42208,68,101.664071
71.581114,73,101.748946
80.462847,82,101.846303
60.423487,62,101.929375
100.864251,103,102.048957
72.641362,74,102.12865
83.113875,85,102.274267
71.107135,73,102.352062
79.340083,81,102.440491
47.70907,49,102.498067
84.797366,87,102.602238
71.799666,74,102.685867
30.371369,32,102.719339
56.107895,58,102.785784
79.007491,81,102.878248
96.194061,98,103.001741
69.97687,72,103.088244
33.334105,35,103.125693
73.626357,75,103.336625
63.637291,65,103.412153
114.204895,117,109.482879
88.747502,91,109.620352
71.277242,73,109.71387
144.465316,147,109.898292
65.4365,67,109.981003
92.80089,95,110.088083
28.43905,30,110.140872
94.195832,96,110.26131
58.076913,60,110.329463
67.350008,69,110.401784
104.421073,106,110.524197
74.369783,76,110.603105
77.536153,79,110.702978
103.460201,106,110.82526
68.618291,70,110.898723
84.352678,87,110.997237
102.494842,104,111.111531
101.229034,103,111.234329
78.486744,80,111.331751
69.121409,71,111.484087
111.424356,113,111.631076
87.359431,89,111.877758
86.180041,88,111.979842
79.740195,82,112.063578
86.207685,88,118.030696
115.173177,117,118.164303
93.260425,95,118.277586
112.893075,115,118.407681
103.09155,105,118.518718
110.425612,112,118.684289
68.656401,70,118.768035
77.515243,79,118.859482
135.982599,138,119.009332
132.359266,134,119.202934
93.775382,96,119.321963
68.45791,70,119.416717
79.803542,82,119.510476
86.894723,89,119.645193
76.007462,78,119.730614
97.315956,99,119.840307
88.486439,90,119.969748
84.473667,86,120.11659
112.53338,114,120.3916
95.513823,98,120.509589
90.340127,92,120.617305
66.628524,68,126.387176
97.499509,100,126.498193
113.185636,115,126.625211
70.636775,72,126.707293
90.231777,92,126.802123
79.855645,82,126.906613
74.296454,76,126.992685
88.391389,90,127.088374
95.467971,98,127.223359
79.596317,81,127.307072
79.930704,82,127.396515
78.709859,80,127.485641
67.438584,69,127.577899
125.105705,127,127.716014
80.290302,82,127.807208
121.546582,123,127.950725
82.342475,84,128.041924
83.441068,85,128.181899
71.032507,73,128.264209
75.70758,78,128.359378
70.595814,72,128.580536
79.482588,81,128.715575
77.334065,79,128.799617
100.192777,102,134.7324
83.570425,85,134.828534
74.291372,76,134.913337
79.132444,81,135.007379
140.405923,143,135.158702
72.069617,74,135.244662
98.09525,100,135.355933
102.856407,105,135.51175
73.148528,75,135.588723
83.662849,85,135.726763
119.311507,122,135.859771
69.575497,71,135.941951
111.534525,113,136.069982
77.103716,79,136.154214
70.586684,72,136.272427
93.302353,96,136.379913
110.503697,112,136.502792
111.371544,113,136.623201
72.482364,74,136.867764
126.565196,129,137.020375
90.682449,92,137.119123
72.572088,75,137.202123
70.429969,73,142.955559
113.067485,115,143.087474
82.545821,85,143.20317
83.112775,85,143.302819
204.406226,207,143.529176
76.759288,79,143.616496
81.54814,83,143.729267
117.575621,120,143.867624
71.777203,74,143.951619
93.897056,96,144.069027
144.888287,147,144.225131
85.895516,88,144.326091
92.40802,95,144.436684
67.549659,69,144.515238
75.185363,77,144.599
71.178867,73,144.683743
97.471224,99,144.790595
82.892629,85,145.032264
71.95558,74,145.119056
75.947479,78,145.208786
133.098224,136,145.379926
95.550365,98,151.1555
101.652294,104,151.276086
103.302341,106,151.426682
68.358234,71,151.505246
82.560738,85,151.594717
136.510598,139,151.742312
91.35249,93,151.850508
82.650646,85,151.989107
88.409581,91,152.091154
68.912621,71,152.213521
75.734596,78,152.303024
92.780522,95,152.405335
101.466454,104,152.516695
67.514899,69,152.589114
84.558464,87,152.733633
105.828005,108,152.868936
80.549236,83,152.962301
126.51068,129,153.273533
111.335262,114,153.411074
82.443606,85,153.504
81.403412,84,153.593644
72.198494,75,153.669659
67.579336,70,159.324775
77.465062,80,159.416477
74.647132,77,159.503382
92.656045,95,159.606236
102.584111,105,159.715084
75.674352,78,159.797228
100.824407,103,159.909683
115.674628,118,160.039936
68.613399,71,160.118121
87.592638,90,160.224946
147.577364,150,160.386103
85.528795,88,160.479946
75.480585,78,160.557311
125.682302,128,160.701318
98.924585,101,160.823017
101.624696,104,160.968467
92.742075,95,161.256513
96.484706,99,161.370247
76.364471,79,161.483855
91.505228,94,161.60603
76.518307,79,161.691429
78.652518,81,161.772293
84.471243,87,168.692905
72.282251,75,168.776763
77.4008,80,168.865224
87.576461,90,168.970729
130.498741,133,169.133456
87.568667,90,169.244828
86.648184,89,169.34423
92.431624,95,169.45484
86.55728,89,169.552649
71.877086,74,169.668693
79.381338,82,169.758697
119.506171,122,169.886119
89.576557,92,169.992356
83.689942,86,170.087062
113.274048,116,170.221457
76.638462,79,170.309409
73.967904,77,170.551943
83.737263,86,170.64038
82.761687,85,170.731877
83.678526,86,170.825755
86.650823,89,170.924496
81.483924,84,171.01494
173.251135,176,177.039225
88.417215,91,177.13933
150.828514,154,177.341333
