#{"t_start": 1779258896.5537071, "env_id": "None"}
r,l,t
22.406677,24,4.660602
42.253472,44,7.147056
43.2288,45,10.480265
58.30143,60,14.724364
31.462403,33,16.862895
22.419017,24,18.506927
42.306244,44,21.741916
33.351465,35,24.038969
72.330746,74,29.209199
15.007567,17,30.600557
23.308054,25,32.669269
22.336761,24,34.590653
30.524016,32,36.973313
25.464936,27,38.514086
32.620497,34,40.640993
47.396739,49,43.475924
35.593085,37,45.531861
67.940496,70,50.096991
27.556271,29,52.331485
37.492141,39,55.351634
39.47062,41,58.742386
45.340406,47,62.515148
57.530877,59,67.356219
33.491088,35,70.294439
49.447995,51,74.444485
61.623253,64,85.130909
35.611188,37,85.171184
56.493843,58,85.231007
33.533234,35,85.267694
41.670462,43,85.311374
32.665149,34,85.346374
45.574259,47,85.396168
42.416524,44,85.439566
46.403818,48,85.490056
65.566999,68,85.562503
23.369894,25,85.591361
30.432227,32,85.624477
36.28766,38,85.663537
39.576683,41,85.706946
59.414744,61,85.774517
34.615786,36,85.809766
45.319692,47,85.859437
29.293498,31,85.892752
45.182195,47,85.940153
56.483034,58,86.000372
18.266523,20,86.021724
92.274014,95,86.31153
45.298201,47,92.275105
35.455933,37,92.323571
50.623043,52,92.380132
33.507242,35,92.422404
99.425237,101,92.542623
44.424103,46,92.597056
36.26476,38,92.636664
54.34203,56,92.695617
56.67084,58,92.756934
73.604599,75,92.839725
93.117882,95,92.948915
26.257163,28,92.97525
27.230988,29,93.011818
63.235457,65,93.080019
39.338298,41,93.129459
78.208731,80,93.217944
53.630878,55,93.279339
67.716897,70,93.368771
40.663242,42,93.420759
64.240404,66,93.488933
41.491336,43,93.558682
40.445323,42,93.605274
36.280923,38,93.64729
33.499994,35,93.683312
106.650547,109,93.803395
71.240315,74,93.88774
24.450956,26,93.924343
53.540288,55,93.985145
49.207033,51,94.04577
39.594547,41,94.086121
38.585625,40,94.131279
40.510905,42,94.176708
46.541202,48,94.245273
57.989606,60,94.305993
25.470353,27,94.34077
45.6434,47,94.396872
50.314017,52,94.478043
71.523039,73,94.679305
58.056055,60,94.752274
39.328248,41,100.930415
72.612607,74,101.027298
69.4631,71,101.117086
91.421296,93,101.271259
65.702967,67,101.34492
79.701147,81,101.430007
76.304389,78,101.513538
72.086592,74,101.594721
51.567695,53,101.654475
84.136015,86,101.756017
108.845322,111,101.885978
73.481277,75,101.988054
65.297645,67,102.064667
70.693721,72,102.139045
64.590507,66,102.261735
67.653025,69,102.337108
60.089461,62,102.406314
88.104247,90,102.50643
73.985135,76,102.597436
80.463256,83,102.692155
69.060642,71,102.772557
70.507082,72,102.847795
104.953413,107,102.984963
76.393999,78,103.081473
108.524664,111,103.329595
56.198847,58,103.3994
65.679534,67,103.464355
71.671836,73,109.497982
99.021955,101,109.644694
75.428102,77,109.741305
72.618972,74,109.823709
71.492181,73,109.93417
96.101275,98,110.04583
66.415999,68,110.138786
86.982674,89,110.252311
75.448001,77,110.337626
49.669647,51,110.390149
97.471542,100,110.502236
71.555998,73,110.58277
81.588391,84,110.681423
71.398945,73,110.769175
79.430315,81,110.862303
97.198983,99,110.973238
101.633059,103,111.086701
66.493325,68,111.159997
37.474257,39,111.209006
75.202999,77,111.299585
79.094202,81,111.464414
77.150657,79,111.573349
83.666458,86,111.671345
136.395436,138,111.97886
151.793296,154,118.011417
70.367844,72,118.093165
81.538187,83,118.188635
65.499044,67,118.270459
70.153972,72,118.359388
95.428923,97,118.46069
94.090382,96,118.561554
116.765702,119,118.731373
78.560245,80,118.825286
66.650479,68,118.903639
68.389002,70,118.986832
103.422665,105,119.098535
93.260165,95,119.260359
83.517076,85,119.369378
143.093704,145,119.534897
79.597848,81,119.66722
86.134522,88,119.758468
69.200479,71,119.838841
135.319752,137,120.026891
75.915256,78,120.157966
65.59231,67,120.38037
83.482609,85,120.483951
111.339331,113,120.615351
125.291147,127,126.44968
82.251481,84,126.541206
79.279919,81,126.632537
87.524514,89,126.730147
130.977524,133,126.882505
75.427113,77,126.974523
101.399901,103,127.085725
78.632162,80,127.201431
82.381724,84,127.290307
76.294656,78,127.372752
78.493909,80,127.458383
77.515629,79,127.56385
104.408234,106,127.684256
69.535295,71,127.754208
94.995372,97,127.869573
75.219382,77,127.958992
72.49525,74,128.039184
81.967789,84,128.175012
71.502493,73,128.257908
82.404394,84,128.361521
76.328257,79,128.590323
79.498842,81,128.724956
160.303382,162,134.72141
72.575633,74,134.803137
96.957754,99,134.915355
85.356279,87,135.015301
104.367797,106,135.128677
135.210049,137,135.280666
92.49939,94,135.383905
