#{"t_start": 1779258896.5695605, "env_id": "None"}
r,l,t
84.721516,87,144.504044
148.190618,151,144.673929
71.219132,73,144.748201
70.847053,73,144.975969
91.431626,93,145.086086
74.960608,77,145.177686
82.26867,85,145.291106
109.493202,112,145.432711
72.175352,75,151.165243
85.78593,88,151.267258
93.450585,96,151.408216
78.630751,81,151.496927
71.523748,74,151.57488
79.718477,82,151.664729
143.371184,146,151.825627
131.250867,133,152.016316
86.979208,89,152.158785
94.639071,97,152.271205
81.230995,83,152.363339
86.531933,89,152.459593
88.617038,91,152.550652
84.306192,87,152.64332
70.9476,73,152.800209
100.312049,103,152.910405
123.588755,126,153.052764
100.146357,103,153.336891
90.469549,93,153.438883
86.475052,89,153.538228
82.5488,85,153.629546
113.363771,116,159.334321
120.197111,123,159.473346
98.615788,101,159.5835
81.462093,84,159.672413
74.020279,77,159.7531
81.784174,84,159.834252
103.265792,106,159.962792
78.333867,81,160.05015
72.801443,75,160.131073
75.541688,78,160.221663
82.318069,85,160.312219
70.975413,73,160.390496
112.411233,115,160.512422
101.483031,104,160.624482
89.518233,92,160.727488
85.607539,88,160.835793
73.723449,76,160.948181
83.4117,86,161.223961
93.819171,96,161.339124
85.663496,88,161.457702
150.44765,153,161.643095
70.708964,73,161.723628
78.524482,81,168.638752
73.647541,76,168.713687
133.406049,136,168.869051
73.755755,76,168.958394
170.536024,173,169.169487
69.797989,72,169.254225
91.495111,94,169.3619
110.411809,113,169.490129
71.783577,74,169.607973
123.410116,126,169.746166
91.924921,94,169.84496
75.455305,78,169.936276
199.119117,202,170.160502
87.579565,90,170.265121
83.636722,86,170.356237
95.571165,98,170.618525
91.634247,94,170.718477
83.605905,86,170.812141
116.745576,119,170.944323
71.496398,74,171.021506
122.405073,125,176.993971
149.174692,152,177.161961
85.696568,88,177.293888
102.549171,105,177.400566
82.61858,85,177.537071
75.632506,78,177.618885
77.608511,80,177.705924
74.576781,77,177.78406
106.019577,109,177.913296
168.445643,171,178.096967
76.268956,79,178.181619
82.089994,85,178.285278
75.454679,78,178.385047
78.867405,81,178.50188
89.440244,92,178.604013
138.097684,141,178.947956
92.400758,95,179.046547
82.530709,85,179.159785
95.551082,98,179.297337
105.503311,108,179.426666
82.673942,85,179.516001
101.547565,104,185.338127
111.528327,114,185.453767
80.636854,83,185.536073
77.460324,80,185.62182
80.723087,83,185.709395
86.377742,89,185.79964
102.395219,105,185.912874
94.734106,97,186.013564
74.591334,77,186.08798
78.731513,81,186.174463
81.553265,84,186.258109
74.66422,77,186.332857
76.508961,79,186.436054
97.746872,100,186.556706
97.55944,100,186.688228
76.605384,79,186.789479
108.785611,111,187.071438
94.608385,97,187.190064
73.429415,76,187.273236
94.683746,97,187.372967
165.3993,168,187.601542
99.647923,102,193.25652
142.660101,145,193.411598
99.435917,102,193.51385
125.60975,128,193.637302
174.557416,177,193.821037
91.597138,94,193.918831
115.853222,118,194.036727
212.623301,215,194.299521
130.569257,133,194.442806
84.478153,87,194.533915
84.551145,87,194.618655
78.689111,81,194.847513
161.422474,164,195.089762
88.772244,91,195.18326
79.515428,82,195.265997
184.560711,187,195.49952
109.644466,112,195.61551
89.421749,92,201.06457
94.564893,97,201.183649
122.692645,125,201.334967
121.713346,124,201.47117
105.805994,108,201.615623
214.425425,217,201.863774
124.672211,127,202.021899
170.969127,174,202.248827
94.80348,97,202.356437
126.09605,129,202.515727
74.550248,77,202.828375
104.568037,107,202.959635
88.718774,91,203.070617
105.693736,108,203.22829
91.390387,94,203.350682
99.775368,102,203.470303
99.487394,102,203.581078
176.62428,179,209.386423
99.466903,102,209.512325
108.794102,111,209.645418
153.024198,156,209.831615
80.919236,84,209.942402
95.840285,98,210.139686
108.614762,111,210.300908
101.554429,104,210.434512
80.726132,83,210.526067
79.588344,82,210.629517
73.0586,76,210.741092
80.624672,83,210.846992
112.784503,115,210.985644
189.156711,192,211.34209
90.45436,93,211.454788
80.129759,83,211.555631
93.355438,96,211.659461
118.746123,121,211.77913
112.608104,115,211.903186
72.36588,75,217.476416
108.812257,111,217.606354
151.684643,154,217.794991
98.630964,101,217.910157
88.50163,91,218.024301
94.292217,97,218.137802
97.68686,100,218.261694
163.514414,166,218.45617
92.35554,95,218.553077
78.392179,81,218.706479
98.656691,101,218.80734
86.193392,89,218.900322
79.33756,82,219.175736
100.559181,103,219.314088
144.642698,147,219.476191
85.279547,88,219.564242
88.583012,91,219.656545
89.773563,92,219.765591
131.693144,134,219.920556
147.775316,150,225.443168
135.050897,138,225.580649
85.331092,88,225.666755
86.37553,89,225.755399
91.150742,94,225.852226
85.999654,89,225.959446
106.36223,109,226.080773
167.746402,171,226.258684
90.776097,94,226.353351
85.198313,88,226.44717
88.369325,91,226.536332
109.486106,112,226.814757
112.289764,115,226.930379
84.457036,87,227.023206
181.978997,184,227.213361
90.444758,93,227.303512
146.828226,150,227.457038
162.823387,166,227.628509
96.677124,99,233.084646
91.249356,94,233.183814
124.534835,127,233.319963
145.176072,148,233.471251
88.410066,91,233.561584
114.309255,117,233.67723
85.00407,88,233.765126
86.095943,89,233.85287
94.511618,97,233.951657
88.548723,91,234.050423
80.570087,84,234.140913
96.349261,99,234.415671
207.961707,211,234.673417
110.541331,113,234.786247
110.012133,113,234.897337
83.915038,87,234.989485
118.584558,121,235.150349
106.071189,109,235.275154
108.976507,112,235.395663
119.422515,122,241.023607
186.955298,190,241.278387
147.363523,151,241.453202
143.797884,147,241.602494
85.19433,88,241.690975
127.807087,131,241.827199
101.801331,105,241.944077
102.993349,106,242.174074
88.095675,91,243.634377
71.828349,74,247.334392
101.309986,104,252.462649
147.917775,151,259.829744
97.872737,101,264.726755
83.214996,86,268.985529
84.988497,88,273.226487
122.076363,125,279.515139
125.548096,128,285.742368
187.544596,191,309.88694
85.188752,88,309.998559
114.210964,118,310.146783
88.938916,92,310.284716
136.359835,140,310.448241
152.375657,156,310.636973
93.666479,97,310.760852
168.984102,172,310.99209
174.619487,179,311.401404
101.035167,104,311.52625
86.938421,90,311.635006
104.49687,108,311.7741
174.150075,178,311.992576
108.04135,112,312.148497
99.795684,103,312.27318
85.860217,89,312.391006
120.216185,123,318.402713
192.466587,197,318.651946
114.244374,117,318.766032
85.515583,89,318.852952
99.745748,103,318.956578
78.009194,81,319.047406
115.96175,119,319.172581
107.942098,111,319.305509
96.836137,100,319.427608
97.947762,102,319.76101
99.05607,102,319.873373
95.357513,99,319.983121
102.440871,106,320.099406
143.125608,145,320.256532
110.066751,113,320.37084
91.438386,95,320.469367
168.436813,172,320.649453
202.639195,207,326.695416
84.462164,88,326.784785
25.605086,27,326.813091
87.815643,92,326.906587
105.669778,109,327.026467
155.43604,158,327.185157
182.193197,186,327.380178
136.721541,140,327.554395
89.460273,93,327.661377
97.750885,101,327.952348
93.71617,97,328.057385
107.665267,111,328.165086
87.356442,92,328.257456
57.844293,60,328.356262
113.300964,116,328.487443
104.337181,108,328.597767
224.826952,229,328.848441
103.276719,106,328.970567
83.062332,86,329.064402
25.649949,27,329.094369
86.393214,90,334.950362
118.135329,122,335.103526
113.728386,117,335.266581
102.254929,105,335.382716
88.127014,92,335.489686
110.079158,114,335.625494
169.093924,172,335.829761
100.295395,104,336.11174
91.777783,95,336.229628
18.430944,20,336.263833
106.358215,110,336.39662
123.163608,126,336.547988
111.105223,114,336.689032
113.333361,116,336.842135
174.539589,179,337.060619
55.008516,58,337.125345
122.306198,125,337.255866
123.420288,127,337.420974
138.499886,143,343.227297
100.859424,104,343.363467
134.862049,138,343.555682
88.414636,92,343.682288
188.390609,193,343.955559
100.691851,104,344.079185
97.244951,101,344.190711
81.43875,85,344.514265
98.652954,102,344.614728
132.45679,135,344.772094
177.870865,181,344.965628
85.627858,89,345.062127
131.887866,135,345.202646
116.257072,120,345.327845
85.416169,89,345.417194
190.476858,196,345.620173
94.917737,98,345.732628
177.415701,183,351.607738
144.998559,149,351.776431
89.694458,94,351.868614
159.732953,163,352.061644
88.004909,92,352.175903
111.587,115,352.309179
234.899304,238,352.71136
194.919953,198,352.953302
84.874559,88,353.04567
197.760925,201,353.256066
87.297716,91,353.354085
112.474417,116,353.471582
105.473072,109,353.634374
165.572581,169,353.81965
119.54133,123,360.080633
110.204072,114,360.231983
110.761387,114,360.365341
181.5283,184,360.580937
94.264085,98,360.693416
88.381243,92,360.78976
88.242112,92,361.138614
91.169923,95,361.255356
115.962523,119,361.524933
188.142019,190,362.0051
142.806846,146,362.250815
94.376432,98,362.478153
134.538323,138,362.732452
86.87164,91,362.925684
194.812079,198,363.299383
139.749016,143,363.57397
112.819364,116,370.154697
91.197834,95,370.328372
127.108315,132,370.494745
111.169696,115,370.673793
169.347297,172,370.968368
92.824488,97,371.097467
107.558313,112,371.435723
103.880364,108,371.569395
97.949706,102,371.69737
173.592507,176,371.934549
102.596883,106,372.077225
123.437876,127,372.318163
110.775635,114,372.475579
127.525395,130,372.664766
108.692155,112,372.788878
162.245623,165,372.979469
212.763771,217,379.006078
160.923314,164,379.180731
251.774542,256,379.464113
190.848609,195,379.904801
125.742294,130,380.096444
96.913851,101,380.209391
87.530732,92,380.302282
100.057998,105,380.411678
99.762086,104,380.519006
93.085225,98,380.6434
93.046343,98,380.756891
103.557911,108,380.879211
103.352043,107,380.99793
104.345297,108,381.17985
124.609033,128,381.446998
93.257518,98,381.597502
122.059712,126,387.695078
88.91618,93,387.819841
130.462718,135,388.010643
100.45165,108,388.194381
192.181421,195,388.489251
123.115348,127,388.908607
152.909538,155,389.078696
104.092178,109,389.197656
123.073865,128,389.32896
140.320365,144,389.486217
107.344671,113,389.653082
95.699423,101,389.764117
20.518307,22,389.785367
88.425203,93,389.879835
211.938085,218,390.139018
160.399974,164,390.387168
77.574699,84,390.473919
91.221096,96,396.304931
129.155104,134,396.447945
93.887859,99,396.561531
150.023192,154,396.730706
162.371214,166,397.115063
190.482945,194,397.331372
160.552343,164,397.507371
102.416299,107,397.616898
218.011094,223,397.856417
179.84833,185,398.063497
118.529857,124,398.190072
140.053526,146,398.385005
127.363219,132,398.530524
137.387659,141,404.240878
226.548105,229,404.485005
22.577267,24,404.507338
90.959388,96,404.600111
110.389837,115,404.714236
186.440988,207,405.151234
209.363192,213,405.37486
137.053308,142,405.522911
103.963768,109,405.620949
188.633921,191,405.813103
112.683912,118,405.945013
186.423794,190,406.141414
124.159994,130,406.279233
105.870221,111,406.388195
130.239118,134,406.529365
103.099085,108,412.011175
156.721284,163,412.181728
122.24335,127,412.312703
182.550528,188,412.700022
113.169726,119,412.81397
126.866643,133,412.95416
181.826201,186,413.150253
183.052031,186,413.374211
115.635088,121,413.500891
138.896059,145,413.650543
99.385469,105,413.761263
188.769294,195,413.970942
121.138048,126,414.096984
141.92399,149,414.253242
88.47297,92,419.747454
173.383183,177,419.932162
121.772248,132,420.067941
105.390416,114,420.399503
191.951812,202,420.607223
184.136305,193,420.839555
154.502606,158,421.004663
21.522194,23,421.030748
120.234936,127,421.167856
114.544402,120,421.292368
173.872545,177,421.465305
100.119444,108,421.570089
113.789354,121,421.691621
243.081555,252,421.949742
103.941529,110,427.912063
111.381708,118,428.078094
123.084376,129,428.266384
90.332106,96,428.627287
98.457625,104,428.771497
104.193825,110,428.914738
15.289207,17,428.936621
188.869634,194,429.19893
187.06339,194,429.44703
155.612123,161,429.636116
110.059909,116,429.772366
110.464419,117,429.914502
133.93779,137,430.083559
188.715938,193,430.350426
128.768126,134,430.501237
168.61696,175,430.72273
115.024473,121,436.598554
229.390687,236,437.136544
205.833079,217,437.392407
216.546181,221,437.615991
172.456906,183,437.807181
143.117399,150,437.972082
187.002124,190,438.223839
147.326449,156,438.41942
157.139695,163,438.604192
232.079998,247,438.864562
231.870202,251,444.655372
290.154041,293,445.189915
160.771794,166,445.375869
102.206716,109,445.483784
140.977234,148,445.707783
105.817803,115,445.867673
132.69178,140,446.029284
194.512574,205,446.285346
221.341917,228,446.556369
119.721818,123,446.697275
116.34136,122,446.825143
101.493956,108,446.962251
215.508442,221,452.736673
19.423196,21,452.767264
117.965292,125,452.910493
122.230243,130,453.338025
194.404656,202,453.561432
108.106483,115,453.692974
189.221352,202,453.8955
185.466981,196,454.12046
104.653367,111,454.257726
203.58047,210,454.484968
176.048675,181,454.661104
130.379423,136,454.805484
175.352332,185,455.007369
284.763768,289,460.863942
120.465285,128,461.259373
253.751469,265,461.545271
192.395563,197,461.758093
133.713127,138,461.895225
135.442013,140,462.059282
147.99843,151,462.22776
182.901242,188,462.42708
227.700703,233,462.694405
122.566213,131,462.826907
215.857118,219,463.074787
116.904314,119,463.198643
134.995274,146,468.814163
181.358468,187,475.126914
142.487053,149,482.287519
164.932417,171,490.469434
281.054116,291,504.35074
103.460641,110,509.588233
154.385362,159,526.625093
174.429983,182,526.840958
203.38692,212,527.071444
219.357784,225,527.329967
151.446065,158,527.566675
144.179247,152,534.026459
16.360441,18,534.045722
235.112128,239,534.560284
209.693213,214,534.824599
140.796349,152,535.017148
114.019423,122,535.160392
16.364083,18,535.179332
145.413405,152,535.357831
222.119785,226,535.614008
102.079201,109,535.724284
210.574618,217,535.979119
160.803986,165,536.250463
203.606492,208,536.50736
103.109046,111,536.627806
227.973091,234,543.424518
172.381992,178,543.667625
44.206551,46,543.724679
140.371148,146,543.913955
123.202265,129,544.084313
123.376314,127,544.226126
91.436387,102,544.367499
122.216297,131,544.501767
157.485581,165,544.674573
142.349614,148,544.855644
139.764774,146,545.013501
140.395398,147,545.16318
117.780937,127,545.333629
189.452835,198,545.616882
149.754999,156,551.728464
179.322102,186,551.92508
174.844909,186,552.127333
78.626921,85,552.212332
146.9245,152,552.365682
130.087613,137,552.525054
146.909005,165,552.69717
57.860916,61,552.760177
193.077647,198,552.969524
173.875624,183,553.166897
126.780541,137,553.340747
104.181631,113,553.464638
193.268329,198,553.682302
162.08999,169,554.139785
151.0446,155,559.996553
202.746864,206,560.199142
117.355619,127,560.325733
139.793976,145,560.467399
193.715541,202,560.699718
133.465573,140,560.853519
139.119054,146,561.009016
168.274145,176,561.195606
194.27256,201,561.413388
96.507323,102,561.525928
139.024042,144,561.693023
251.192693,262,562.411064
135.194651,142,568.126772
100.556174,108,568.249643
208.334177,213,568.535829
119.510308,126,568.693674
137.915239,143,568.869948
131.01839,139,569.019795
184.632341,189,569.218368
208.047813,213,569.457369
156.642699,163,569.620048
138.355642,146,569.778291
163.121903,167,569.956705
135.236627,146,570.104163
101.671629,111,570.456879
180.874406,189,576.232142
125.725777,133,576.387073
106.020883,112,576.517714
155.689624,163,576.679503
145.772062,151,576.851693
130.775502,137,577.022213
117.88885,125,577.147954
279.450924,286,577.469976
113.661101,121,577.601211
236.289827,240,577.883719
93.940938,101,578.002776
127.891257,133,578.142261
145.964211,152,578.582538
247.111284,257,584.371241
126.060646,135,584.530147
135.337793,148,584.688183
149.593654,160,584.849295
176.507487,180,585.057096
249.498702,254,585.320454
125.587061,138,585.460365
98.533138,107,585.570707
142.773756,151,585.720484
137.37144,147,585.876096
252.200381,255,586.401338
169.798106,177,586.585284
137.60383,147,592.293229
129.367489,135,592.43367
276.97292,286,592.767978
133.407191,139,592.924779
263.923391,270,593.23624
149.418784,160,593.405164
112.440049,121,593.535388
196.076697,205,593.804908
351.971639,357,594.498438
176.18421,181,594.692687
193.405885,200,600.438929
183.64918,193,600.659183
102.314326,110,600.794627
95.440516,100,600.906794
179.387475,188,601.129324
169.952104,178,601.328091
306.84839,312,601.695647
236.559314,243,601.981761
95.237831,101,602.095397
297.34639,305,602.751076
103.339452,111,602.884605
113.853455,123,608.554371
99.884231,102,608.654687
95.366444,103,608.756073
162.461295,168,608.918495
231.174155,238,609.186447
136.27905,147,609.330132
257.385339,266,609.606966
249.041955,253,609.873055
108.215089,119,610.007918
49.86582,52,610.064778
179.309975,183,610.287221
127.754215,133,610.817158
170.965665,183,611.014772
186.047189,196,616.737497
226.526422,231,616.971349
196.820037,204,617.203552
275.291714,280,617.500345
195.975218,201,617.71938
192.65103,197,617.916204
196.807732,201,618.12834
164.530385,173,618.307494
305.177653,308,618.978097
174.182572,182,624.824921
118.076665,126,624.967388
153.69753,165,625.149683
98.324866,106,625.271589
205.553655,214,625.491972
123.340547,134,625.632769
310.974384,319,625.945852
139.656225,148,626.094366
148.162372,154,626.2573
187.103567,195,626.746104
187.479791,193,626.937493
122.700653,131,627.085117
197.224945,206,632.768283
345.833058,359,633.142799
240.956387,255,633.411775
242.868827,250,633.662875
267.902107,278,633.940963
277.152021,291,634.500448
137.008775,145,634.636395
98.16298,105,634.739328
231.226003,237,634.980521
159.703906,168,640.476361
161.830609,169,640.652058
146.563069,155,640.809082
151.745972,160,640.970832
176.873344,187,641.167507
144.443664,153,641.321504
125.582681,135,641.46651
201.220044,210,641.670914
205.694607,213,642.114245
120.32427,130,642.245685
203.622041,214,642.460863
301.747986,313,648.12131
163.890084,176,648.31301
225.690421,235,648.542881
182.861762,194,648.735814
174.237467,189,648.920681
254.558593,262,649.17989
115.714121,127,649.309031
253.965206,258,649.890164
124.831079,137,650.027448
142.511132,154,650.185324
17.361724,19,650.203781
41.047457,43,650.246062
289.212484,294,655.919967
162.496368,170,656.093013
51.217054,54,656.148327
166.455892,180,656.337212
159.969087,162,656.499218
139.454189,150,656.65169
218.793245,224,656.878316
185.785901,195,657.073191
297.323544,301,657.745522
131.697101,142,657.891041
131.478442,143,658.031597
285.638242,293,663.684279
245.610094,257,663.932375
140.074371,147,664.087337
180.43746,188,664.281088
241.367361,249,664.530528
167.713706,173,664.723642
147.076095,159,664.896295
255.053733,263,665.443497
43.757008,48,665.492385
136.285701,141,665.652291
126.738213,130,665.812004
152.189753,160,665.986618
169.233424,175,671.901296
187.98347,197,672.113563
248.623809,255,672.384156
13.103362,15,672.399001
180.683914,185,672.648656
139.216195,145,672.837411
213.022494,221,673.090898
154.918706,166,673.535556
220.039449,228,673.769272
311.010715,320,674.173407
130.588861,135,674.331105
192.484967,199,680.186002
292.498878,307,680.54162
225.492451,234,680.782681
153.067855,164,680.953111
242.208014,259,681.257038
212.464957,222,688.543794
252.877444,257,700.98876
105.917448,114,706.536283
108.536417,117,712.118213
262.416638,270,730.888325
213.831804,219,744.104625
131.834255,149,744.248315
106.232848,110,744.354391
207.455535,222,744.596451
168.735598,179,744.786843
166.661217,172,744.982599
293.556019,304,745.679072
184.505223,191,745.882526
207.147798,215,746.110405
195.510855,214,746.345292
272.96159,280,752.623398
155.32943,165,752.800545
16.347298,18,752.823623
185.369285,192,753.051612
210.165866,224,753.291649
346.588732,357,754.0089
231.776482,242,754.279436
238.065445,246,754.546218
146.63478,156,754.710414
214.193928,222,760.667338
191.827167,199,760.877806
227.740758,235,761.150037
246.641033,255,761.420402
167.145855,176,761.613204
213.617007,222,762.221113
159.397557,167,762.395909
137.404542,146,762.585077
223.8046,234,762.830499
119.453662,132,762.973248
