#{"t_start": 1779258896.5537193, "env_id": "None"}
r,l,t
88.695392,91,152.792421
88.526615,91,152.886467
110.335754,113,153.016338
76.570846,79,153.263354
71.974329,74,153.35473
85.530811,88,153.451782
82.591719,85,153.547044
109.770865,112,153.664942
96.451554,99,159.357647
77.502867,80,159.442319
90.880411,93,159.543536
82.386666,85,159.63606
109.380955,112,159.753783
75.819531,78,159.83338
85.597372,88,159.93396
82.016556,85,160.028626
138.526133,141,160.194665
71.597743,74,160.269341
105.436267,108,160.387287
112.573739,115,160.50831
118.536461,121,160.63728
187.156881,189,160.858224
93.557618,96,160.998956
75.422923,78,161.263008
160.269808,163,161.47037
101.669799,104,161.607083
124.361654,127,161.741502
105.87788,108,168.682163
107.473196,110,168.802249
107.458922,110,168.928027
89.439188,92,169.054815
152.347186,155,169.227508
86.667265,89,169.322479
99.649428,102,169.450228
78.502113,81,169.535553
106.465128,109,169.693248
92.527953,95,169.793782
118.446465,121,169.929822
97.502663,100,170.035653
80.508429,83,170.128705
116.309959,119,170.270682
116.418172,119,170.557757
99.537038,102,170.665344
82.555261,85,170.754327
84.52328,87,170.848831
89.659887,92,170.951053
134.44724,137,171.102426
97.627654,100,177.041499
74.664234,77,177.125968
84.444834,87,177.222309
79.501058,82,177.344443
72.789047,75,177.462475
82.522282,85,177.561049
95.529042,98,177.662461
78.56128,81,177.747252
80.653351,83,177.835585
74.608259,77,177.931411
78.432318,81,178.017133
81.506536,84,178.108886
95.692431,98,178.212589
81.397576,84,178.321466
118.580343,121,178.458713
89.533413,92,178.595689
99.394807,102,178.885984
128.606331,131,179.036829
110.012427,113,179.181044
106.652009,109,179.32726
112.185399,115,179.460649
125.577366,128,185.31155
76.737886,79,185.392274
86.549541,89,185.481116
97.833635,100,185.582759
86.713091,89,185.678994
103.670133,106,185.787077
119.617198,122,185.917487
79.705703,82,186.005354
100.647963,103,186.104063
145.731026,148,186.256135
73.740059,76,186.330506
109.683815,112,186.469174
84.538389,87,186.576764
105.679522,108,186.719972
81.570124,84,186.971025
85.539848,88,187.075576
87.700576,90,187.187845
143.793883,146,187.343266
85.549149,88,187.475671
91.757677,94,187.58282
86.447529,89,187.684804
75.686985,78,193.316406
85.751287,88,193.407492
89.49603,92,193.501803
77.457477,80,193.578191
111.608067,114,193.692518
180.965722,183,193.879234
84.638409,87,193.969936
74.428533,77,194.046154
95.528962,98,194.189809
138.696487,141,194.336534
113.391636,116,194.459686
84.629805,87,194.550635
119.760252,122,194.670404
144.561487,147,194.973616
93.7007,96,195.140972
117.8769,120,195.262888
83.626123,86,195.353902
97.773608,100,195.494585
85.739228,88,195.582128
91.638431,94,201.026699
116.545167,119,201.175842
85.417127,88,201.284095
140.582553,143,201.4455
75.377806,78,201.534636
80.440948,83,201.650762
86.767949,89,201.750974
119.394588,122,201.893064
134.439451,137,202.060032
86.68798,89,202.174358
86.337549,89,202.29639
86.585661,89,202.388769
93.52935,96,202.505426
90.319824,93,202.842059
81.280694,84,202.944894
106.465501,109,203.079124
94.636024,97,203.221636
88.417559,91,203.339232
125.724503,128,203.491074
79.567984,82,203.578767
80.291245,83,203.665885
126.697212,129,209.422892
106.477615,109,209.555304
80.581871,83,209.657438
115.640867,118,209.801906
94.656127,97,209.92764
89.489493,92,210.095913
82.500469,85,210.232388
90.555331,93,210.362555
203.687162,207,210.603711
175.474868,178,210.849354
95.544411,98,210.971644
98.459037,101,211.225998
82.283398,85,211.323071
91.774057,94,211.436009
93.687075,96,211.548397
93.586696,96,211.651968
136.143188,139,211.794163
92.106372,95,211.888512
133.690831,136,217.537909
82.253874,85,217.639492
124.310101,127,217.7919
146.728758,150,217.971663
109.760102,112,218.108207
92.639115,95,218.216827
86.501177,89,218.342336
128.513357,131,218.480898
153.68972,157,218.708001
81.367509,84,218.795283
171.236641,174,219.163504
90.400374,93,219.280717
114.616481,117,219.425824
91.52128,94,219.525307
102.557431,105,219.628837
95.107563,98,219.740566
153.901249,156,219.921901
161.468128,165,225.457934
95.194558,98,225.555193
130.038725,133,225.686562
98.504857,101,225.787794
86.25062,89,225.879457
154.391847,157,226.064465
102.22124,105,226.168342
253.799307,259,226.444
135.951955,139,226.582431
81.297941,84,226.831477
78.253513,81,226.913052
112.327497,115,227.033987
122.545265,125,227.161328
180.252159,183,227.346298
88.999557,92,227.44114
89.37325,92,227.535536
92.602259,95,227.634403
108.307652,111,233.101317
84.913348,88,233.195019
106.060283,109,233.308758
116.243769,119,233.434114
112.482444,115,233.549402
87.247255,90,233.635813
79.932212,83,233.720228
119.714977,122,233.84249
81.146752,84,233.928028
115.819585,119,234.05424
82.163125,85,234.144522
94.099391,98,234.420135
139.907354,143,234.602471
83.069766,86,234.69544
146.422751,149,234.841012
88.741576,92,234.934405
123.346204,126,235.107207
92.259954,95,235.204185
160.227734,163,235.385255
105.184237,108,240.991538
109.571679,112,241.115707
172.514779,175,241.366815
101.09673,104,241.483566
146.063849,150,241.632436
140.25304,143,241.778131
149.917618,153,241.944823
87.882802,91,242.134448
141.084906,144,244.924045
91.738997,95,249.563148
98.064704,101,254.559412
121.861869,125,260.662109
88.402088,92,265.12902
152.865469,156,272.758974
97.059364,100,277.777773
129.048061,133,284.270269
117.13121,120,298.370782
86.59771,90,309.891105
196.159108,199,310.141498
128.725319,132,310.327149
116.805122,120,310.46626
166.116285,169,310.670798
84.777469,88,310.78432
143.589152,146,310.977127
121.138183,124,311.317777
98.466829,102,311.450943
130.130345,133,311.60481
93.870752,98,311.733918
165.111361,168,311.933539
99.061906,102,312.083273
88.301647,92,312.195651
85.284907,88,312.306681
104.734274,108,312.445264
82.645847,86,318.411695
106.103123,109,318.57559
88.066222,91,318.665684
158.19981,161,318.823179
95.801078,99,318.92219
174.073114,177,319.109607
184.070617,190,319.327308
89.782561,93,319.441441
123.062868,126,319.798419
105.999847,109,319.921777
182.889976,186,320.126532
95.125426,98,320.234438
87.8832,91,320.32635
109.310575,112,320.44137
214.996819,220,320.671278
117.451315,120,320.809937
112.121755,115,326.743655
140.405473,143,326.891608
117.659148,121,327.02357
139.730262,142,327.167469
214.167282,217,327.393255
108.813771,112,327.524554
92.613695,96,327.645958
190.905317,194,328.038874
112.83724,116,328.151984
87.896718,92,328.247263
91.426137,96,328.384797
93.866373,98,328.492882
135.758085,140,328.637697
175.902699,179,328.832508
144.49328,147,329.001593
129.015664,132,334.885936
118.90572,122,335.050974
107.729516,113,335.189055
86.361531,90,335.315945
107.15385,110,335.431364
144.448327,148,335.616263
104.30848,107,335.740408
94.898499,100,335.857761
86.659051,91,336.125479
20.437872,22,336.151642
88.412787,92,336.276217
102.304163,106,336.402522
121.211508,125,336.5536
94.765629,98,336.676768
177.506333,183,336.908053
115.320827,118,337.056742
86.313852,90,337.154886
131.15119,134,337.299065
87.684569,91,337.416471
93.573078,98,343.178346
92.517272,97,343.304747
125.731129,129,343.456523
82.600351,86,343.586051
115.491322,119,343.761939
88.045506,92,343.906902
84.396224,88,343.999038
86.33649,90,344.109333
153.071173,157,344.508762
92.798862,96,344.60804
130.710318,134,344.761405
121.951753,125,344.894295
101.841946,105,345.007536
122.013396,125,345.142198
176.565101,180,345.33055
77.632959,81,345.40872
97.460423,101,345.515657
104.966908,108,345.625558
156.898346,159,351.474402
125.620176,129,351.621517
112.371106,116,351.750726
93.776414,98,351.854666
120.475497,124,351.993707
134.901909,139,352.159655
107.890779,111,352.295658
164.188008,167,352.633357
133.919076,137,352.767605
119.069552,122,352.923699
103.969892,108,353.044176
100.550301,104,353.153598
178.503589,182,353.348134
99.762255,103,353.451311
87.071718,91,353.582047
107.010022,111,353.711451
87.837138,92,353.812824
104.794278,108,360.061498
160.110404,163,360.264608
107.915236,111,360.392094
106.548934,110,360.525771
138.752877,142,360.687435
89.378469,93,360.787891
110.155562,115,361.159531
87.033428,91,361.272254
174.829025,177,361.711267
103.704844,108,361.970746
142.121734,145,362.204369
227.769043,232,362.696045
110.685472,114,362.935717
177.511822,181,363.249166
122.750709,126,363.513533
107.310317,110,370.097035
184.861312,188,370.405378
205.842781,208,370.703095
166.941517,170,370.998647
94.867792,100,371.125004
99.989898,104,371.454249
87.770239,92,371.568356
248.574626,252,371.896279
128.024597,131,372.075015
131.382709,134,372.324296
153.150444,156,372.541928
100.187797,104,372.688826
112.845214,116,372.818028
95.890229,100,372.934587
111.242239,115,373.066161
108.513444,112,378.977015
113.349873,117,379.102671
123.566475,127,379.233605
147.787269,151,379.394138
122.70803,126,379.542473
94.482875,99,379.877936
209.414265,215,380.164012
158.572452,163,380.335298
119.309577,124,380.464102
97.746697,102,380.568594
152.703075,156,380.766245
144.060273,148,380.933117
157.419428,163,381.15145
127.906134,131,381.430991
164.530352,167,381.680093
137.892652,143,387.810616
189.169855,194,388.096096
103.724125,109,388.322016
140.973499,145,388.493169
111.305099,116,388.887177
210.647433,214,389.133422
101.552822,106,389.248377
98.942312,105,389.354568
126.88552,131,389.49856
133.279387,137,389.691068
146.179693,151,389.84965
116.050174,121,389.977129
133.727678,138,390.149434
48.946299,51,390.234716
269.155741,276,396.292774
141.588472,144,396.454079
126.697166,131,396.599033
200.342383,205,396.819114
153.720879,159,397.206739
20.530774,22,397.235059
123.751992,129,397.371439
163.578404,168,397.551101
111.930347,117,397.669106
215.282653,221,397.914571
118.847601,123,398.051074
124.205338,129,398.184622
141.203875,145,398.375044
143.806832,148,398.539146
165.365133,170,404.27757
100.111915,106,404.388354
93.632479,99,404.498704
97.885323,102,404.596972
120.657922,126,404.721077
149.607098,153,405.102113
204.503204,210,405.318597
103.286314,108,405.437619
89.595902,95,405.534113
205.013424,208,405.733256
95.779546,101,405.833112
126.348604,132,405.979376
206.382409,211,406.206659
209.17647,213,406.415198
115.741054,121,406.542697
159.646548,163,412.079569
93.284156,101,412.185483
173.766969,180,412.371973
107.93495,111,412.679792
150.244138,153,412.830868
131.198685,137,412.974896
143.385181,148,413.128751
132.504143,135,413.277992
110.508644,117,413.425761
17.395257,19,413.445676
109.873339,117,413.568105
131.682629,135,413.706675
108.633424,114,413.823725
124.498036,129,413.965826
161.779648,166,414.13121
165.038237,169,419.702784
146.588398,150,419.861546
102.239536,108,419.981033
19.437886,21,420.003561
92.124002,99,420.10079
138.811786,144,420.465597
107.45882,114,420.579754
195.154603,200,420.821671
190.220545,193,421.022413
193.046229,201,421.239825
166.168482,171,421.408901
122.358963,128,421.532879
90.296054,96,421.629339
200.921149,216,421.844921
154.368131,160,422.014127
17.421941,19,422.032768
127.274933,132,428.049957
120.428546,129,428.245492
177.781786,181,428.717464
223.768575,228,429.026099
130.094927,136,429.203854
138.370194,144,429.394403
152.326256,158,429.586463
165.904399,172,429.783911
130.167788,137,429.948723
173.655137,177,430.215347
109.840428,117,430.346357
160.123523,163,430.527967
157.818162,161,430.731793
111.755333,120,436.607159
130.491313,141,436.785471
113.67037,120,437.185523
104.942823,112,437.320293
160.039093,165,437.490473
127.160824,135,437.625182
163.515559,168,437.801873
187.747885,193,438.008758
108.052858,115,438.136897
194.425481,200,438.42415
98.385497,106,438.54703
230.778629,251,438.815735
107.054698,116,438.943853
109.936577,119,439.08048
249.245307,257,444.849862
119.994997,128,445.225591
238.094492,241,445.47921
101.005298,108,445.625988
149.476612,155,445.864218
113.597136,122,446.005405
234.852926,243,446.30028
123.19766,130,446.450193
101.609961,107,446.582169
165.347834,172,446.774358
181.40064,185,446.990841
137.424797,149,447.140085
187.112786,191,452.902542
108.150035,117,453.320311
146.100252,155,453.499798
196.573473,204,453.72332
122.390858,128,453.850885
155.708348,163,454.035055
171.5462,180,454.242266
161.642517,167,454.431669
201.25851,205,454.635211
200.919088,208,454.84975
218.611265,231,455.101223
43.178915,45,455.152697
138.795387,146,460.858226
161.186011,170,461.295764
190.063629,194,461.506654
177.87225,183,461.709199
96.554352,102,461.807925
109.672214,119,461.928097
222.172,228,462.194301
174.984676,179,462.381912
123.26119,130,462.533361
119.236788,127,462.67955
101.726448,112,462.791373
116.382186,125,462.915701
221.116614,227,463.177527
169.225931,182,468.829993
184.347481,189,475.236228
339.558209,347,491.859098
154.349688,159,499.438221
241.571637,250,511.406775
166.462817,172,526.700233
163.290596,170,526.89852
207.105188,211,527.128711
145.44714,152,527.304258
134.567282,142,527.47427
159.799988,167,527.7925
140.466045,148,534.421175
227.085096,231,534.665607
140.400546,146,534.857274
251.989577,256,535.175065
103.628472,111,535.304231
256.365819,261,535.603943
173.771184,178,535.786124
231.120648,237,536.071202
167.69396,173,536.363382
152.089763,159,536.546734
113.115995,120,536.673703
167.554032,171,543.400792
89.345544,99,543.528088
163.209351,167,543.754991
390.655158,397,544.248608
137.488634,141,544.430631
39.103035,41,544.473269
131.235415,135,544.611185
78.820938,84,544.699438
72.537713,78,544.790513
110.18493,122,544.942668
47.136041,49,544.995289
57.162287,61,545.055459
51.622768,54,545.111713
123.04261,129,545.263048
21.352347,23,545.288945
76.839575,82,545.409346
124.672805,127,545.597884
191.255625,197,551.752949
87.79548,91,551.842509
364.86528,388,552.258576
66.282987,69,552.328239
194.303472,201,552.552789
114.952653,124,552.677628
95.264651,101,552.786988
72.474042,78,552.866627
101.76918,105,552.980675
83.825419,88,553.067968
100.468094,109,553.198626
155.24473,160,553.39283
277.171286,287,553.708428
150.681669,154,554.148535
127.416533,136,559.989754
252.429929,259,560.242283
215.969005,222,560.460454
233.451826,238,560.730725
136.689925,143,560.887103
110.418968,117,561.012672
150.93879,160,561.175548
140.356728,147,561.343594
104.090207,111,561.458215
108.858492,115,561.593117
233.699492,239,561.853773
140.536295,147,562.449332
168.083781,172,568.206822
270.247008,279,568.566106
189.752157,197,568.806432
145.247479,152,568.982273
203.589131,211,569.207736
254.57019,261,569.493771
191.1567,196,569.686257
223.335901,228,569.938233
325.415138,330,570.521576
90.317151,96,576.187949
192.123969,197,576.417813
178.392845,186,576.620552
142.725539,153,576.780536
99.394084,107,576.909643
172.237755,179,577.113788
120.585054,128,577.255336
176.106481,182,577.457154
185.708754,193,577.670524
117.032403,126,577.817311
135.077906,140,577.988032
164.334885,175,578.169736
117.63542,124,578.583704
196.658001,201,584.305903
102.651248,112,584.436974
155.628492,163,584.623223
98.642163,107,584.731484
190.845123,195,584.937619
252.196201,256,585.216328
205.774235,209,585.431369
157.765876,164,585.599368
245.314736,249,585.85486
242.49667,248,586.122502
98.888431,106,586.482579
207.64342,212,592.256025
152.293268,159,592.426504
207.102844,219,592.674323
161.823596,170,592.869955
111.376477,121,593.009653
180.923112,186,593.224739
144.206878,153,593.390562
246.342117,253,593.682016
125.538369,136,593.85961
190.780381,197,594.148175
178.530465,188,594.57673
216.462206,224,594.823549
103.582606,113,600.477085
165.276569,172,600.669858
168.592045,173,600.873587
157.697505,166,601.07311
96.101103,103,601.18862
114.814491,124,601.325573
160.548957,169,601.51643
227.158045,235,601.804031
94.971802,101,601.91765
209.963989,222,602.180604
94.433371,101,602.300251
155.491842,163,602.788014
99.707461,108,602.918859
128.592489,138,608.596147
194.164528,199,608.791822
146.166736,154,608.941083
108.715114,112,609.072901
77.926933,84,609.168528
108.57518,113,609.276129
136.437465,155,609.441142
288.235978,308,609.760475
168.516499,173,609.939083
150.749657,158,610.114375
333.152495,345,610.896172
338.747717,347,616.784771
184.535397,189,616.977501
101.151889,105,617.096517
227.536409,232,617.35717
182.946686,195,617.554027
107.096423,116,617.686701
263.71841,268,617.957319
147.588064,159,618.124603
203.16756,207,618.688959
131.547267,152,618.848346
176.205523,181,619.040992
127.298167,133,624.83267
188.230888,195,625.048953
107.747463,121,625.185894
171.297202,181,625.384921
125.105574,139,625.525548
130.715705,141,625.671465
116.199021,127,625.795098
172.71462,181,625.974883
209.73281,216,626.194422
107.931406,119,626.320064
227.927718,246,626.85136
153.286601,162,627.02285
234.01599,241,632.753293
126.611158,137,632.890416
162.180265,171,633.072082
213.350903,225,633.300897
380.343946,394,633.710842
260.54199,271,633.981877
210.338447,221,634.21206
113.107668,122,634.591049
112.977243,122,634.706119
266.585935,273,634.982221
130.340896,137,640.444603
214.04797,223,640.677573
114.553905,123,640.799857
170.647755,180,640.983628
252.427347,258,641.250388
154.38645,166,641.421609
181.009583,189,641.616152
118.958897,128,641.735824
157.279788,165,642.13477
222.263257,235,642.373445
225.506766,234,642.607218
194.78013,205,648.158953
247.020653,253,648.428154
155.051642,168,648.592
233.866918,249,648.836444
433.517633,438,649.271946
265.905093,272,649.866394
276.311612,287,650.157558
346.939677,352,655.893453
13.10592,15,655.906878
260.484269,265,656.173181
114.158707,126,656.306359
159.516029,164,656.468981
250.962968,259,656.737441
356.750569,364,657.101925
203.928494,226,657.698274
170.340867,184,657.882685
120.934267,131,658.015093
97.982711,101,658.12228
16.329759,18,658.140964
221.78875,226,663.717833
301.987228,313,664.027136
244.400192,251,664.2873
15.241056,17,664.303439
179.377814,192,664.495278
155.337025,173,664.675678
114.898561,122,664.821157
131.006314,142,665.249334
95.835966,100,665.348639
124.052279,134,665.485359
202.245711,207,665.72663
280.484644,291,671.758992
187.809274,205,672.000742
141.937664,151,672.163158
150.923704,157,672.327665
214.010807,222,672.61065
173.067759,177,672.835611
171.797389,177,673.033454
152.701046,158,673.47964
286.646159,294,673.784069
263.076991,277,674.14064
143.754517,153,674.321113
117.370774,127,680.081277
125.050351,132,680.238061
195.442851,209,680.485734
161.821197,175,680.676874
251.112048,260,680.94248
252.845163,262,681.247673
150.167424,161,684.490177
144.241204,157,692.088925
259.683724,267,705.007691
141.345042,152,712.276103
113.413977,125,718.367064
134.412623,146,731.095915
149.875798,167,744.071458
176.204237,181,744.249408
125.671201,143,744.389629
251.408664,257,744.667507
190.37212,203,744.890005
230.336875,241,745.495433
15.231529,17,745.533163
139.119631,144,745.697184
217.905864,221,745.93476
226.547931,237,746.194915
244.777006,251,752.445449
211.95981,219,752.669926
180.068126,191,752.879654
137.153306,145,753.055138
280.554126,289,753.378056
292.244418,300,754.023531
269.015246,277,754.329596
127.374661,140,754.486093
271.216812,281,754.810401
116.892168,124,760.641341
98.197856,107,760.750912
135.482142,147,760.906602
169.802046,179,761.111229
187.66407,196,761.323217
118.17077,128,761.464222
395.736217,404,762.27082
237.249171,245,762.523306
114.949499,124,762.695279
245.614207,254,762.957956
