#{"t_start": 1779258896.5537114, "env_id": "None"}
r,l,t
51.219312,53,6.283648
66.324393,68,11.10515
43.47278,45,14.247627
68.250646,70,18.993434
16.165918,18,20.350339
22.536306,24,22.028034
27.179822,29,23.935996
50.268335,52,27.318039
41.412029,43,30.759431
71.479539,73,36.51107
49.428353,51,39.641278
21.302738,23,41.074737
22.437452,24,42.579125
25.371963,27,43.916532
33.520066,35,45.891733
64.727656,66,50.337172
62.20893,64,55.242043
26.322337,28,57.646465
48.684183,50,61.62926
48.401628,50,65.72585
22.451091,24,67.673059
28.616143,30,70.213159
69.506449,72,85.058315
46.458651,48,85.136889
24.489159,26,85.16365
32.524179,34,85.198865
40.403749,42,85.241589
51.156345,53,85.297337
35.393097,37,85.335656
38.068807,40,85.378342
40.439395,42,85.420466
30.537463,32,85.452634
33.460063,35,85.488896
38.304725,40,85.531214
63.548866,65,85.603
26.520677,28,85.631622
36.515632,38,85.672381
23.408238,25,85.697798
52.477884,54,85.752998
78.621155,80,85.838065
63.688332,65,85.908907
82.028465,84,85.994107
18.312599,20,86.014067
31.479829,33,86.049415
31.523102,33,86.089694
83.902559,86,92.280503
56.090022,58,92.349938
38.291333,40,92.398463
57.702646,60,92.466235
67.697972,69,92.549222
58.262525,60,92.61926
46.460257,48,92.66374
64.669512,66,92.738511
66.728735,68,92.81429
56.142422,58,92.873832
70.572926,72,92.95773
49.16006,51,93.016042
47.656896,49,93.068421
34.949852,37,93.111993
60.461908,62,93.178692
47.379332,49,93.233768
51.140837,53,93.296757
69.348739,71,93.384089
43.572743,45,93.437971
84.445967,86,93.533245
84.38772,86,93.647215
40.60917,42,93.689836
73.369332,75,93.774682
117.080133,119,93.914905
38.370212,40,93.960109
108.292768,111,94.08212
58.535228,60,94.148764
71.229203,73,94.244087
50.669508,52,94.296029
41.300714,43,94.35105
56.676545,58,94.427155
45.632512,47,94.491872
41.658577,43,94.662393
45.673712,47,94.711263
26.353118,28,94.74955
88.465534,90,100.999189
77.5324,79,101.095397
42.51774,44,101.149627
63.07398,65,101.26778
68.497608,70,101.344505
83.518602,85,101.433926
70.227673,72,101.511426
72.425068,74,101.592535
121.556716,124,101.731934
53.680864,55,101.804437
69.550314,71,101.883598
76.23823,78,101.98893
20.379729,22,102.011225
82.454928,84,102.105213
68.433699,70,102.227341
83.267769,85,102.325459
63.377208,65,102.396184
39.396668,41,102.439592
72.366295,74,102.521744
65.536513,67,102.606467
73.651477,76,102.692143
69.062903,71,102.772439
24.531524,26,102.800576
50.51483,52,102.855548
65.004296,67,102.932169
43.36354,45,102.998784
45.541453,47,103.053822
108.488606,111,103.186195
90.882049,93,103.414242
41.41251,43,103.455918
69.693592,71,109.480778
77.435975,79,109.601038
64.787842,66,109.68833
72.444188,74,109.771926
70.444786,72,109.866759
93.635994,95,109.989498
78.826181,81,110.08044
91.848838,94,110.222058
79.50995,81,110.305589
90.770606,93,110.408412
77.278557,79,110.49602
129.357205,131,110.644526
72.566335,74,110.738278
67.382727,69,110.814122
76.616172,78,110.898718
71.602122,73,110.983347
78.658302,80,111.0741
97.350084,99,111.185486
63.742455,65,111.258693
109.337276,111,111.461264
78.994151,81,111.572413
87.534757,89,111.673815
66.10659,69,111.901768
75.704979,77,111.988974
84.638879,86,117.953679
130.394244,132,118.095181
87.601415,89,118.195974
107.699494,110,118.331813
73.186639,75,118.411847
140.924933,143,118.565477
69.681053,71,118.68538
74.283296,76,118.776252
69.490512,71,118.857108
71.0586,73,118.936837
117.153327,119,119.06793
102.379438,104,119.233203
73.495477,75,119.323852
98.487482,100,119.452716
76.208587,78,119.539259
78.746977,81,119.671212
67.931376,70,119.74271
69.501004,71,119.821814
158.157603,160,120.037834
126.006035,128,120.368457
67.624145,69,120.453835
72.817137,75,120.541825
103.252262,105,126.360406
93.593594,95,126.463658
121.366815,123,126.600133
86.75078,89,126.70052
66.461558,68,126.769953
81.598105,83,126.86401
68.59831,70,126.95125
78.017898,80,127.036552
81.938159,84,127.148038
154.352504,156,127.323205
82.075017,84,127.412935
72.676988,74,127.51699
92.714995,95,127.616383
67.522418,69,127.695777
110.39057,112,127.816614
123.835548,126,127.963557
85.127625,87,128.057468
72.214152,74,128.186101
73.596071,75,128.274801
85.660849,87,128.514558
78.647913,80,128.606043
97.589164,100,128.757331
84.343118,86,128.847675
74.600061,77,134.756832
75.743992,78,134.847533
129.185251,131,134.998693
101.476902,103,135.105499
90.578983,92,135.213207
88.248626,90,135.312183
82.970608,85,135.406268
106.348226,109,135.560288
93.310469,96,135.668099
88.474363,90,135.808864
82.305416,84,135.895965
94.993095,97,136.012883
89.428921,91,136.115025
74.081781,76,136.224204
104.126367,106,136.350686
70.459599,72,136.433959
99.863335,102,136.543952
77.489241,79,136.626327
89.715588,92,136.892286
80.012921,82,136.993861
75.650077,78,137.078103
