#{"t_start": 1779258896.5562506, "env_id": "None"}
r,l,t
28.421502,30,4.957768
34.470369,36,7.039886
23.138917,25,8.842202
50.205465,52,12.653366
42.671468,44,15.583686
25.281327,27,17.292652
70.995113,73,22.65594
35.590919,37,24.88032
36.282016,38,27.488901
17.152286,19,29.056881
22.389298,24,30.991052
62.963473,65,36.170421
47.300712,49,39.192443
38.148748,40,41.724409
56.234308,58,44.840169
49.574727,51,47.823761
21.392182,23,49.516655
27.449792,29,51.793095
40.354396,42,55.014668
45.246915,47,58.919272
38.314281,40,62.08742
18.21534,20,63.755223
54.735567,57,68.436311
21.476512,23,70.373078
23.081428,25,72.415524
47.388275,49,85.069979
33.575067,35,85.12307
55.396541,57,85.184608
36.549206,38,85.223063
48.464453,50,85.276352
30.466126,32,85.307397
32.34053,34,85.342716
34.525645,36,85.381892
27.593359,29,85.410609
27.498401,29,85.439132
40.669907,42,85.483124
44.377919,46,85.531235
64.306289,66,85.604051
15.138176,17,85.621804
27.424621,29,85.65153
34.620012,36,85.689687
28.436238,30,85.720372
37.680689,39,85.7629
47.610551,49,85.814287
32.595678,34,85.850493
98.096488,100,85.953392
26.38417,28,85.982635
35.37813,37,86.022342
52.378676,54,86.083903
38.640156,40,86.310839
34.732325,36,86.345671
35.998443,38,92.312188
49.321046,51,92.365963
85.355151,87,92.468496
31.510918,33,92.510848
51.25829,53,92.567466
78.152659,80,92.655717
75.580187,78,92.741921
25.4554,27,92.77044
36.63615,38,92.814831
86.282486,89,92.915202
24.373882,26,92.94435
50.925816,53,93.003196
30.519127,32,93.037968
54.59066,56,93.098825
49.10978,51,93.155362
37.545723,39,93.200228
59.648973,61,93.267587
76.129476,78,93.365862
63.595418,66,93.442695
32.44651,34,93.478618
54.498197,56,93.560299
34.369915,36,93.599592
21.063678,23,93.628842
48.573863,50,93.679722
33.406809,35,93.721641
35.630922,37,93.760924
116.620773,120,93.893178
39.693131,41,93.946833
42.584536,44,93.994031
104.347745,107,94.114604
41.554739,43,94.161386
50.992483,53,94.231348
64.72596,66,94.30113
45.532711,47,94.365572
21.461302,23,94.389131
48.431253,50,94.460528
36.65802,38,94.509468
29.088735,31,94.666102
27.490345,29,94.69438
51.262406,53,100.88413
29.56412,31,100.929326
95.990242,98,101.060385
76.461866,78,101.155541
91.254377,94,101.30334
28.526751,30,101.336779
62.184891,64,101.405821
70.600054,72,101.4842
64.552814,66,101.556431
74.4026,76,101.634707
78.828674,81,101.729131
79.337361,81,101.828671
58.566047,60,101.897677
78.533393,80,102.00433
85.508842,87,102.100634
109.342661,111,102.272305
82.540748,84,102.365141
69.406329,71,102.440013
51.59089,53,102.501405
86.333497,89,102.608602
81.414353,83,102.701114
82.635238,84,102.795127
52.495861,54,102.852353
33.434184,35,102.89524
33.481707,35,102.93297
80.826376,83,103.044084
83.597798,85,103.141989
47.53653,49,103.323028
96.775967,99,103.434233
119.722187,122,109.521638
92.463607,94,109.658298
66.623982,68,109.743093
109.586263,111,109.880157
69.526795,71,109.973424
119.762851,122,110.13121
92.947894,95,110.25077
71.542295,73,110.331911
71.275269,73,110.412084
108.353702,111,110.537258
70.189518,72,110.614218
69.61567,71,110.702311
81.473637,83,110.794418
76.334753,78,110.882423
77.209669,79,110.973493
67.468264,69,111.053522
75.938634,78,111.135536
172.159454,175,111.356403
74.219018,76,111.507515
71.993942,74,111.604624
124.156537,127,111.89648
115.918884,118,112.02616
71.552674,73,117.977924
116.705301,118,118.106133
171.523774,174,118.312888
85.215731,87,118.408175
89.423578,91,118.50531
142.740148,146,118.704633
115.562407,117,118.840447
66.428104,68,118.920979
79.263993,81,119.008752
71.658471,73,119.089295
76.370963,78,119.22392
118.506377,120,119.379595
72.599355,74,119.469398
92.40095,94,119.573396
89.493868,91,119.711382
97.647,99,119.818053
86.442281,88,119.933826
85.059108,87,120.092669
70.665888,72,120.176952
71.081762,73,120.403644
80.504664,82,120.502988
67.501029,69,120.586327
126.549564,128,126.419227
102.122167,104,126.534463
76.668291,78,126.623606
78.166946,80,126.713717
91.445998,93,126.809241
68.657367,70,126.896194
93.484055,95,127.007088
147.302771,149,127.197638
83.373883,85,127.287555
68.571994,70,127.361478
80.385966,83,127.450635
70.270682,72,127.546009
112.001115,114,127.677574
66.009374,68,127.744638
78.191419,80,127.836907
85.995548,88,127.941353
71.964011,74,128.022638
73.574716,75,128.145949
140.292576,142,128.317746
92.373285,94,128.558925
81.473956,83,128.699737
94.645787,96,128.803118
99.43435,101,134.734847
71.320246,73,134.817165
89.793071,92,134.920175
85.648499,87,135.019641
70.151238,72,135.094647
84.182297,86,135.195368
73.916862,76,135.276016
76.391194,78,135.36353
74.392466,76,135.450056
79.027309,81,135.571519
110.434754,113,135.739132
72.71409,74,135.822551
75.466982,77,135.910543
95.786121,98,136.019728
82.237359,84,136.114591
68.559158,70,136.18722
170.576248,173,136.418654
77.86887,80,136.506142
64.615931,66,136.577797
81.30078,83,136.667438
74.332394,76,136.918641
96.020105,98,137.031411
73.340885,75,137.112346
130.190875,133,142.928079
90.381113,92,143.028851
115.410197,117,143.190456
79.36581,81,143.28293
83.43787,86,143.382077
90.583645,93,143.484731
86.713051,89,143.581496
70.201909,72,143.66133
77.69918,80,143.77283
72.822524,75,143.855456
106.668769,109,143.985109
94.12178,96,144.097702
140.791828,143,144.246364
97.25604,100,144.369563
72.716872,75,144.449692
85.466059,87,144.54859
72.159373,74,144.627307
67.544405,69,144.708488
125.282353,127,144.991441
103.509491,106,145.117529
73.359669,75,145.20428
79.296135,82,145.315191
110.854625,113,151.107346
71.469803,74,151.189306
104.446861,107,151.309913
73.385549,76,151.430166
81.796174,84,151.521833
144.376012,147,151.680886
86.626714,89,151.779703
72.629285,75,151.865054
77.220959,79,151.993846
78.806376,81,152.085158
82.734896,85,152.221662
85.499586,88,152.322581
133.816939,136,152.471385
106.376486,109,152.584052
78.458402,81,152.691507
104.205627,107,152.857112
110.796574,113,152.987068
101.374012,104,153.262651
120.427174,123,153.413392
101.618785,104,153.525767
76.603396,79,153.611527
131.397381,134,159.331339
88.236631,91,159.433421
83.322607,86,159.528292
90.49319,93,159.629408
77.628672,80,159.713402
74.487897,77,159.794627
72.987123,75,159.874394
114.389659,117,160.00809
76.429315,79,160.094441
80.347577,83,160.195205
96.499056,99,160.296128
78.680006,81,160.385597
75.53178,78,160.464483
81.641449,84,160.553194
90.499382,93,160.65404
81.393115,84,160.750164
77.515116,80,160.849738
73.267533,76,160.962345
73.497141,76,161.051625
83.449301,86,161.332219
73.94703,76,161.436133
111.308029,114,161.581464
94.51806,97,161.686477
110.797118,113,168.637617
95.569759,98,168.737982
189.504235,192,168.958938
77.537723,80,169.068747
79.62736,82,169.157506
74.597988,77,169.249616
83.533702,86,169.34623
88.425015,91,169.452385
89.497379,92,169.553125
119.466539,122,169.722
115.418674,118,169.847548
74.785524,77,169.934944
107.497271,110,170.05554
159.039464,161,170.238632
79.600311,82,170.328845
81.391177,84,170.58288
71.433131,74,170.655315
74.664019,77,170.73856
76.877709,79,170.825149
83.451287,86,170.920522
75.291296,78,171.00576
73.567029,76,171.091053
84.66988,87,177.01579
88.628003,91,177.112978
103.434245,106,177.27198
87.750506,90,177.364108
80.555802,83,177.491507
130.531173,133,177.635845
219.469456,222,177.874663
82.492543,85,177.974069
133.322447,136,178.120069
110.861384,113,178.243543
103.505869,106,178.383588
91.374062,94,178.514539
82.446246,85,178.609955
157.718342,160,178.973086
120.764646,123,179.10694
90.257485,93,179.250965
107.791975,110,179.383695
106.696231,109,179.503294
100.527759,103,185.326118
108.532446,111,185.439246
98.802644,101,185.539165
96.467842,99,185.644258
75.800454,78,185.726737
75.342377,78,185.805351
179.679922,182,186.001142
102.325516,105,186.102144
151.538711,154,186.259815
82.397185,85,186.344047
103.415032,106,186.478402
85.798759,88,186.586472
146.577194,149,186.782292
107.680853,110,187.060259
94.760404,97,187.179031
92.680521,95,187.287531
87.729344,90,187.378504
99.609078,102,187.530295
81.72263,84,187.62707
83.803001,86,193.263676
113.488724,116,193.391829
82.54107,85,193.478903
95.743724,98,193.573266
80.677182,83,193.653297
78.45013,81,193.740313
83.636793,86,193.825818
