#{"t_start": 1779264977.112074, "env_id": "None"}
r,l,t
22.408989,24,3.250308
36.551245,38,5.128825
43.274334,45,7.324049
80.440592,82,11.442733
45.106668,47,13.781001
27.191879,29,15.227373
26.182693,28,16.633075
19.444835,21,17.695962
47.395074,49,20.16328
39.237724,41,22.238551
31.651453,33,23.942543
46.433228,48,26.335474
46.539815,48,28.770017
22.472286,24,29.97828
66.574745,68,33.369544
38.350029,40,35.459673
31.625221,33,37.090903
21.409129,23,38.28495
42.474771,44,40.49319
27.533462,29,41.957851
27.618638,29,43.459327
19.237487,21,44.50182
29.349429,31,46.065048
37.491361,39,47.968724
36.217924,38,49.915328
60.67909,62,61.39608
35.606618,37,61.449769
27.437356,29,61.485032
17.30785,19,61.505547
26.354722,28,61.537195
35.891032,38,61.588075
25.509794,27,61.616601
33.538613,35,61.663028
47.535946,49,61.721808
41.478057,43,61.774371
47.300249,49,61.831433
47.381303,49,61.893509
21.390398,23,61.91749
34.44899,36,61.963065
52.378797,54,62.026432
24.581689,26,62.06448
21.376822,23,62.09065
51.416366,53,62.154543
29.361627,31,62.189919
26.385214,28,62.222522
24.387721,26,62.252521
57.199384,59,62.323527
34.503343,36,62.368694
26.541562,28,62.403223
52.305984,54,62.471007
48.438933,50,62.530946
56.410113,58,62.883597
40.300682,42,62.933018
36.699815,38,69.235444
41.598156,43,69.290419
55.272767,57,69.35723
26.27669,28,69.388929
73.629988,75,69.486261
80.766573,84,69.586743
35.562864,37,69.627971
42.502585,44,69.681814
79.60672,81,69.778136
59.763349,61,69.847312
39.313808,41,69.900105
90.206131,92,70.010914
58.238769,60,70.08204
59.077281,61,70.148078
39.268598,41,70.199484
20.309971,22,70.229935
64.856241,67,70.317039
42.203949,44,70.371961
49.554609,51,70.443954
48.770276,50,70.503982
43.368019,45,70.555835
88.297697,91,70.665409
22.399037,24,70.696305
42.574655,44,70.746863
46.416765,48,70.806451
69.626637,71,70.891561
38.074654,40,70.938574
26.622165,28,70.97296
27.522474,29,71.012418
27.544145,29,71.046293
36.683649,38,71.098034
45.468577,47,71.153434
43.536446,45,71.213576
36.67811,38,71.256407
62.125396,64,71.33959
59.290667,61,71.423462
51.974943,54,71.498642
37.454319,39,71.544129
42.437618,44,71.604342
109.337125,112,78.145154
39.652574,41,78.196003
19.275284,21,78.221341
56.537051,58,78.293645
86.064406,88,78.40699
84.505988,86,78.509265
70.498947,72,78.593651
90.443484,92,78.702826
67.401238,69,78.788871
63.525862,65,78.860964
84.503028,86,78.974512
45.537657,47,79.03053
48.604288,50,79.091344
74.706766,76,79.178014
75.733512,77,79.27127
70.4361,72,79.353673
51.580684,53,79.421884
36.663941,38,79.467576
67.297023,69,79.550188
89.79539,92,79.654207
29.603311,31,79.72593
54.667532,56,79.791464
44.406033,46,79.852959
51.557632,53,79.918018
62.517735,64,79.995062
98.496352,100,80.118649
67.575147,69,80.198545
75.155346,77,80.293211
90.236375,92,80.422573
83.086297,85,80.69458
31.426792,33,80.742663
63.555977,65,80.82435
140.16507,142,87.216896
66.958736,69,87.294724
136.216983,138,87.471208
100.19148,102,87.586857
68.545956,70,87.669067
65.701791,67,87.746032
102.41536,104,87.868013
105.099995,107,88.025702
72.685588,74,88.105502
71.514994,73,88.19407
85.599968,87,88.296316
70.236955,72,88.385035
67.660855,69,88.484354
80.406663,82,88.593272
69.564123,71,88.686896
88.06337,90,88.793557
99.423013,101,88.916524
67.569402,69,89.014954
72.62899,74,89.11016
67.507902,69,89.195849
102.611209,104,89.320825
69.522543,71,89.569581
77.218943,79,89.670202
78.389754,80,96.033768
70.348783,72,96.116775
99.365038,101,96.240026
74.456453,76,96.325785
76.590475,78,96.428875
74.39263,76,96.519032
96.507946,98,96.663174
144.141816,146,96.88276
134.429328,136,97.073411
79.377227,81,97.1785
74.527838,76,97.272341
96.472904,98,97.394235
74.693431,76,97.496397
69.472067,71,97.584262
66.635262,68,97.676514
102.480837,104,97.804958
80.43482,82,97.923095
72.64116,74,98.015732
92.548773,94,98.128917
76.750513,78,98.224675
82.22026,84,98.329708
74.491995,76,98.588114
110.460002,112,98.732704
97.462946,99,105.17943
70.487121,72,105.260358
66.709138,68,105.347692
92.26535,94,105.466701
72.494861,74,105.551043
82.39668,84,105.652091
70.440361,72,105.742667
113.532888,115,105.896086
79.318827,81,105.992227
88.592426,90,106.097567
101.314389,104,106.222878
85.045937,87,106.325484
111.226442,113,106.470804
66.633067,68,106.559669
109.683671,111,106.701127
69.527597,71,106.803201
71.427556,73,106.891285
73.58014,75,106.978271
90.431952,92,107.091241
92.378973,94,107.20848
113.006535,115,107.590923
67.697201,69,107.678163
106.377416,108,107.81636
81.302153,83,107.923312
66.559234,68,114.256782
129.418224,131,114.414266
72.546907,74,114.502196
70.997532,73,114.590232
75.667461,77,114.682039
97.184521,99,114.802387
191.128417,193,115.053193
88.370853,90,115.162636
65.437233,68,115.244224
81.255153,83,115.34934
91.199707,93,115.465741
112.208448,114,115.605539
91.910788,94,115.733613
102.524467,104,115.863573
116.49729,119,116.001252
170.931501,174,116.223009
64.581393,66,116.386485
94.570018,96,116.678171
70.303385,72,116.769833
122.499217,124,116.92992
77.641924,80,123.327749
98.37575,100,123.466522
122.091635,124,123.626037
83.550602,86,123.741198
140.185893,142,123.919015
74.366164,77,124.081934
81.129021,83,124.190343
179.771214,182,124.426142
81.463822,83,124.530799
73.499265,75,124.6252
75.90471,78,124.723384
76.650997,79,124.820389
116.395609,119,124.964343
82.365349,84,125.085664
76.036106,79,125.182828
90.539406,93,125.296225
70.517132,72,125.387161
75.294537,77,125.484033
132.690884,136,125.82434
87.992258,90,125.934629
85.410548,87,126.039498
74.766312,77,126.135759
91.229879,94,132.448475
69.438086,71,132.534149
91.153004,93,132.642785
127.072478,129,132.801476
65.497281,67,132.875216
74.601104,77,132.997811
166.661807,169,133.204996
81.109344,83,133.30858
99.146328,101,133.433606
74.462658,77,133.522597
84.143568,86,133.624462
71.328033,73,133.718414
91.168375,93,133.848966
125.219405,128,134.020478
93.671007,96,134.135154
123.197127,125,134.289216
159.490376,162,134.643708
91.670561,94,134.794089
80.326383,83,134.901854
113.917755,116,135.053996
84.262652,87,141.468326
114.029371,116,141.606729
109.712607,112,141.77318
107.961769,110,141.900167
89.668591,92,142.007601
117.720012,120,142.149618
82.58409,85,142.250134
66.653946,69,142.330961
95.04344,97,142.449911
78.540903,81,142.544282
81.417152,84,142.652234
110.922136,114,142.786975
105.38148,108,142.918241
72.205968,75,143.015095
85.10779,88,143.120795
92.274594,95,143.236001
75.890644,78,143.498141
105.548442,108,143.628881
89.529153,91,143.746452
82.475721,85,143.870902
116.624421,119,144.043203
95.574232,98,150.650908
107.656147,110,150.806247
94.968287,97,150.925287
83.785236,86,151.022409
129.296331,132,151.177688
87.260097,90,151.284473
112.083184,115,151.437905
98.40691,101,151.558106
98.862341,101,151.672526
88.632464,91,151.779488
95.381767,98,151.895555
77.785874,80,151.990499
84.965648,87,152.091225
77.529379,80,152.184873
76.601951,79,152.28308
76.835018,79,152.37915
180.927189,183,152.821996
89.171593,92,152.93525
101.772552,104,153.066812
120.852295,123,153.214402
75.920427,78,153.308385
78.634813,81,159.667375
79.245338,82,159.762231
90.953383,93,159.871298
71.997657,74,159.961118
85.818678,88,160.068353
78.939651,81,160.167223
87.155732,90,160.271506
119.660298,122,160.417772
150.82398,154,160.599096
96.052588,98,160.716849
95.969462,98,160.832328
132.612023,135,161.003406
74.663438,77,161.098308
72.436869,75,161.191784
105.324573,108,161.314679
74.788614,77,161.590344
107.601438,110,161.721544
127.726471,130,161.884251
112.731773,115,162.019856
87.554788,90,162.134021
77.884334,81,168.552582
77.842061,80,168.649745
94.419693,97,168.763386
90.021797,92,168.874398
125.762523,128,169.030622
80.687703,83,169.12585
124.159606,127,169.279123
94.885795,98,169.404342
93.558497,96,169.521384
85.822019,88,169.641022
180.676386,184,169.860153
106.731531,109,169.997166
135.84357,139,170.162076
145.13196,148,170.515645
90.799753,94,170.654914
128.045239,131,170.821724
117.262498,120,170.969599
89.719435,92,171.079523
75.700423,78,171.176962
169.601941,173,177.670208
116.177272,119,177.824116
79.727921,82,177.922554
135.574175,138,178.078155
115.324039,118,178.228523
74.71165,77,178.322091
80.53106,83,178.426992
92.911777,95,178.540106
141.494229,144,178.711436
87.619083,90,178.820277
84.421007,87,178.922585
77.74581,80,179.024233
123.918415,126,179.172697
97.791166,100,179.45823
100.699699,103,179.574047
132.815448,135,179.747884
89.745253,92,179.860527
91.577933,94,179.981286
87.605415,90,180.089882
95.732878,98,186.435358
81.624407,84,186.542329
81.5956,84,186.646948
108.523469,111,186.777165
83.55458,86,186.880183
92.470046,95,186.998554
89.550166,92,187.109313
80.650684,83,187.205175
101.770832,104,187.327675
114.509788,117,187.476774
79.763241,82,187.579806
86.802425,89,187.691504
128.361366,131,187.869629
86.52076,89,187.976332
122.514529,125,188.298111
128.439762,131,188.469309
99.761942,102,188.594108
122.111036,125,188.745268
77.598976,80,188.841166
94.883617,97,188.963101
89.537043,92,189.088238
88.613486,91,195.466979
102.755354,105,195.589484
94.11475,97,195.697411
77.759628,80,195.787435
112.642782,115,195.928697
142.771066,145,196.105018
91.716132,94,196.215808
90.793473,93,196.324607
125.735173,128,196.480463
94.579032,97,196.601112
95.537049,98,196.719528
80.425848,83,196.821019
95.452931,98,197.097028
106.156373,109,197.22352
77.5805,80,197.323539
101.373265,104,197.455267
107.886871,111,197.600218
86.502659,89,197.710254
98.671478,101,197.828269
83.807635,86,197.948214
78.565174,81,204.321187
78.507172,81,204.420004
90.375008,93,204.531694
134.937399,138,204.694899
86.67169,89,204.800077
84.382233,87,204.90704
87.383103,90,205.017721
92.485958,95,205.137733
82.338702,85,205.236247
146.55831,149,205.420404
79.308864,82,205.517575
177.199283,180,205.727838
127.862258,130,206.077538
121.516921,124,206.225703
123.084752,126,206.37508
86.420259,89,206.492805
89.39253,92,206.611923
79.35933,82,206.707638
122.543185,125,206.863003
81.294306,84,206.968498
111.870258,115,213.346903
87.179734,90,213.456757
87.445241,90,213.560808
104.408698,107,213.685617
106.104703,109,213.813131
107.015674,110,213.942209
125.267397,128,214.098367
149.19535,153,214.279268
95.458521,98,214.391747
88.447111,91,214.501713
83.214849,86,214.603072
82.407774,85,214.874799
177.595035,182,215.088819
191.582047,195,215.318482
147.792251,151,215.504686
100.728538,103,215.63107
80.480966,83,215.73695
100.243369,103,222.154365
82.014658,85,222.295302
111.939833,114,222.437253
103.318546,106,222.568609
149.196051,152,222.753808
99.261942,102,222.879688
185.319028,189,223.104982
101.392681,104,223.229675
109.627139,112,223.368766
81.409275,84,223.473215
129.518359,132,223.81034
207.792707,212,224.07611
84.318517,87,224.184152
155.143747,158,224.393369
83.472703,86,224.509668
83.446884,86,224.622869
95.807177,99,224.744962
89.480118,92,224.860861
166.2944,170,231.303402
98.648234,101,231.425814
100.82831,104,231.552169
108.577286,112,231.691223
79.485397,82,231.791517
126.948891,130,231.94623
157.015803,160,232.13743
81.456232,84,232.233282
100.395703,103,232.357033
127.193332,131,234.973912
117.386224,120,240.996652
87.426502,90,245.590716
83.248426,86,249.956708
101.134292,104,255.198406
140.559352,144,262.550552
117.045438,120,268.603055
113.851938,117,274.480249
89.286871,92,279.057914
