#{"t_start": 1779264977.1120749, "env_id": "None"}
r,l,t
36.328011,38,3.945901
26.549867,28,5.322069
19.272999,21,6.35112
29.360317,31,7.857194
27.19091,29,9.333077
21.314962,23,10.458876
31.535259,33,12.142848
38.208947,40,14.126022
18.3388,20,15.128546
63.586739,65,18.411983
54.468611,56,21.247262
27.503489,29,22.713061
44.295631,46,25.03033
43.400744,45,27.317241
40.336947,42,29.442938
47.3724,49,31.868374
54.699359,56,34.732467
53.89519,56,37.560901
36.664644,38,39.494448
40.556268,42,41.613956
47.493903,49,44.11363
31.576031,33,45.767386
58.27991,60,48.727858
34.388433,36,50.556179
26.365816,28,51.963876
48.328138,50,61.438249
58.4685,60,61.509781
23.454164,25,61.539134
18.20793,20,61.566882
44.694863,46,61.619353
50.521207,52,61.684466
48.484223,50,61.746119
39.361552,41,61.795645
41.55243,43,61.846592
29.385367,31,61.887654
57.308382,59,61.955275
42.532071,44,62.005993
52.328672,54,62.079754
23.481578,25,62.109092
43.491654,45,62.162134
67.303037,69,62.240634
39.384564,41,62.291222
41.412478,43,62.33923
21.249804,23,62.371466
67.235898,69,62.452907
51.396372,53,62.522109
39.40701,41,62.57528
23.46585,25,62.884259
25.385709,27,62.915984
42.362063,44,69.226746
67.927982,70,69.30988
67.957886,70,69.392169
27.359511,29,69.42959
43.362384,45,69.489196
98.306608,101,69.607825
38.644489,40,69.65491
26.521834,28,69.688933
111.101113,113,69.821389
48.426024,50,69.884906
68.603571,70,69.96748
45.626203,47,70.023332
52.739376,54,70.088354
24.314072,26,70.115913
72.540875,74,70.203435
43.575906,45,70.265113
34.472186,36,70.312162
144.470103,146,70.499699
60.549884,62,70.575606
51.678424,53,70.6373
32.556811,34,70.678394
42.344807,44,70.730172
42.509741,44,70.784903
60.612601,62,70.854022
66.421998,68,70.939167
44.557837,46,70.999294
28.676843,30,71.03454
60.650997,62,71.114896
26.400785,28,71.147852
36.576385,38,71.19947
62.702294,64,71.274725
28.509354,30,71.316878
45.50147,47,71.370964
36.55256,38,71.429505
45.477912,47,71.494673
65.813979,68,71.576625
41.532985,43,71.774991
34.537176,36,71.823389
73.253358,75,78.176983
85.394265,87,78.282035
74.39373,76,78.37724
89.454703,91,78.491835
68.186215,70,78.568624
41.416366,43,78.624177
60.066702,62,78.697062
63.483928,65,78.773864
90.523612,92,78.883116
16.345226,18,78.911081
69.610206,71,79.002132
86.660531,88,79.106749
50.464735,52,79.165849
111.993405,114,79.303324
74.48416,76,79.388019
26.497901,28,79.426929
75.336025,77,79.521873
86.973268,89,79.623124
60.669993,62,79.728471
90.406766,93,79.844538
68.787654,71,79.931058
42.320574,44,79.98383
68.830986,71,80.07121
67.102633,69,80.155452
85.356757,87,80.262709
69.485247,71,80.349416
46.177477,48,80.421059
73.588514,75,80.6824
61.617624,63,80.764816
133.52738,136,87.150244
91.495824,93,87.262863
65.551277,67,87.344665
148.075075,151,87.533533
71.332168,73,87.618851
112.07489,114,87.746528
74.394834,76,87.83727
35.504992,37,87.878238
68.311711,70,87.989106
66.501965,68,88.068859
103.395781,105,88.192236
72.66928,74,88.279787
77.517586,79,88.375808
104.219926,106,88.533358
33.549271,35,88.573586
39.715811,41,88.628011
91.055345,94,88.743875
93.398041,95,88.856518
78.374555,80,88.963502
68.027095,70,89.05958
98.502492,100,89.181961
136.527225,139,89.354494
85.129711,87,89.614575
