#{"t_start": 1779264977.1901853, "env_id": "None"}
r,l,t
22.423333,24,3.173501
42.26642,44,5.3405
43.236134,45,7.53673
58.321015,60,10.52774
31.480836,33,12.21315
22.432157,24,13.410159
42.324319,44,15.591142
33.37545,35,17.358628
72.351967,74,21.118623
15.04465,17,21.95251
23.329612,25,23.280075
22.359548,24,24.446504
30.53803,32,26.063445
25.485647,27,27.439927
32.625222,34,29.164126
47.414754,49,31.593019
35.597544,37,33.449046
67.969438,70,37.013443
27.563578,29,38.519457
37.508657,39,40.468364
39.480405,41,42.542777
45.365473,47,44.925228
57.542778,59,47.842298
33.496756,35,49.627571
49.470131,51,52.190682
61.690491,64,61.386893
35.621116,37,61.428454
56.508154,58,61.501152
33.539598,35,61.539623
41.680593,43,61.595454
32.672419,34,61.635967
45.577321,47,61.694359
42.45422,44,61.742948
46.415226,48,61.805726
65.598006,68,61.886599
23.383436,25,61.913681
30.445512,32,61.952749
36.296433,38,62.005989
39.585188,41,62.05255
59.438388,61,62.123627
34.621931,36,62.165796
45.338403,47,62.224587
29.310066,31,62.257919
45.191785,47,62.316546
56.499838,58,62.39186
18.292269,20,62.416358
92.318378,95,62.814041
45.321604,47,69.128734
35.45982,37,69.169492
50.633586,52,69.232922
33.5125,35,69.273119
100.453717,102,69.403743
42.454428,44,69.455528
37.243487,39,69.50312
54.365326,56,69.566253
56.695999,58,69.635012
73.619976,75,69.724616
93.167052,95,69.839265
26.27773,28,69.870457
27.250851,29,69.909751
63.28808,65,69.98436
39.34545,41,70.03255
78.255894,80,70.126433
53.643326,55,70.204161
67.89176,70,70.286666
40.681963,42,70.348825
64.313722,66,70.429248
41.494695,43,70.479245
40.479145,42,70.532993
36.297148,38,70.575005
33.504088,35,70.619364
106.750574,109,70.748455
71.277095,74,70.838109
24.464189,26,70.869106
53.552175,55,70.940228
49.210538,51,71.003556
39.604059,41,71.055738
38.601551,40,71.105607
40.527781,42,71.158272
46.547738,48,71.220931
58.016687,60,71.29181
25.48782,27,71.333455
45.652186,47,71.394747
50.325358,52,71.463709
71.557439,73,71.699136
58.057113,60,71.775681
38.291956,40,78.085225
67.578428,69,78.168197
55.331405,57,78.245766
96.084232,98,78.364269
66.625211,68,78.44651
79.415366,81,78.542142
75.279029,77,78.636143
57.384118,59,78.704356
32.55445,34,78.745312
65.324263,67,78.829386
111.958621,114,78.968723
67.531954,69,79.054701
67.766243,69,79.135587
67.302649,69,79.216505
89.67927,91,79.324384
67.699049,69,79.408057
73.408617,75,79.494695
94.512418,96,79.63981
63.666554,65,79.717081
36.521769,38,79.768801
62.717983,64,79.847433
75.511927,77,79.944301
111.81813,114,80.079369
73.697467,75,80.173473
145.163988,147,80.363509
82.586042,85,80.643584
67.674154,69,80.726586
74.750743,76,87.042969
95.356402,97,87.160737
73.221785,75,87.250546
72.613507,74,87.348871
72.677029,74,87.436045
95.33117,97,87.548467
64.173112,66,87.620013
87.493401,89,87.723586
83.17521,85,87.824637
55.543877,57,87.918365
111.907607,114,88.054192
70.598287,72,88.138882
78.982125,81,88.233264
70.473042,72,88.320864
78.447567,80,88.447253
96.308023,98,88.572275
99.638136,101,88.691455
67.496868,69,88.774137
38.397665,40,88.822341
75.49771,77,88.931007
77.677975,80,89.033256
77.336313,79,89.129505
71.399988,73,89.219067
128.427629,130,89.536433
83.4758,86,89.64489
70.490377,72,95.998335
80.665768,82,96.097116
68.475954,70,96.180377
74.603383,76,96.270387
82.297109,84,96.379824
107.807147,110,96.520636
155.468719,157,96.732473
71.639216,73,96.880504
66.594743,68,96.959175
63.735849,65,97.04408
104.669867,106,97.180996
97.530447,99,97.304739
84.420512,86,97.418545
131.840565,134,97.592529
78.712605,80,97.692015
88.456157,90,97.803988
67.584094,69,97.90766
95.741821,98,98.02611
70.590886,72,98.114294
67.680661,69,98.201324
80.459332,82,98.460172
106.182651,108,98.606359
104.965115,107,98.736639
81.870437,84,105.159
77.633983,79,105.25786
85.247014,87,105.367859
136.627377,138,105.531566
80.596364,82,105.63127
90.465718,92,105.748597
90.114353,92,105.866025
81.457789,83,105.961726
77.712246,79,106.055995
80.15924,82,106.156591
79.825894,82,106.254755
86.226372,88,106.370418
72.347719,74,106.467098
90.522351,92,106.579496
77.128746,79,106.690607
74.285355,76,106.786256
81.514678,83,106.886094
71.490099,73,106.975822
78.416992,80,107.073687
74.606746,76,107.1636
88.36152,91,107.520959
121.876233,124,107.67756
70.664965,72,107.770555
97.403255,99,114.149623
90.163387,92,114.257902
105.074196,107,114.385422
133.037352,135,114.549831
96.893295,99,114.668006
69.490728,71,114.759397
74.583171,76,114.860325
113.477171,115,115.000705
177.574777,180,115.214492
82.186051,84,115.321227
114.217526,116,115.476948
69.727168,71,115.564255
71.427722,73,115.662133
93.729847,96,115.779797
134.980994,137,115.942801
72.292088,74,116.032242
86.007493,88,116.146271
101.425988,104,116.52838
115.302948,117,116.6759
101.377243,103,116.806826
71.61271,73,116.905456
93.825985,96,123.332111
105.426524,107,123.469139
77.501158,80,123.572401
73.742917,76,123.676973
89.43178,91,123.790104
88.713895,91,123.961953
99.146789,101,124.10052
89.248034,91,124.2136
78.673468,81,124.321381
85.933466,88,124.434302
153.331438,156,124.631192
79.279854,81,124.731458
75.072233,77,124.828633
66.657529,68,124.911587
70.189424,72,125.013659
93.227049,96,125.130282
69.702941,72,125.218391
90.330537,93,125.340455
80.281175,82,125.611571
72.201637,75,125.700417
101.785091,104,125.832455
74.352944,76,125.922492
100.627425,103,126.050026
81.959396,84,132.350945
98.248623,101,132.471322
104.847566,108,132.597535
72.531735,75,132.688806
66.218069,68,132.771263
74.441896,76,132.888509
108.743482,111,133.019505
77.532466,80,133.12248
75.038872,77,133.217967
78.97472,82,133.314754
87.836295,90,133.427245
110.313936,113,133.55978
75.2572,77,133.658106
76.201247,78,133.772537
77.245337,79,133.871757
101.405912,104,134.00528
80.981749,83,134.106006
86.103549,89,134.219481
102.219005,104,134.500844
75.461939,77,134.624706
111.500636,114,134.778948
72.032378,74,134.877289
92.631243,95,134.994878
72.638138,75,141.395437
74.382822,77,141.491646
92.967641,95,141.602856
77.771651,80,141.726105
76.906634,79,141.819175
82.263313,85,141.918658
105.320971,107,142.045898
70.482455,73,142.127457
77.646028,80,142.221042
99.693321,102,142.350127
135.876143,138,142.515378
77.540562,80,142.612393
108.697695,111,142.743795
76.275976,78,142.841732
115.349171,119,142.992719
96.263448,99,143.113895
72.11264,74,143.20979
81.325983,84,143.473553
82.009162,85,143.577886
92.518814,95,143.705272
202.849974,205,143.997941
77.675093,80,150.578514
78.466818,81,150.697847
76.832914,79,150.793666
115.00769,118,150.930552
111.489846,114,151.066588
114.613203,117,151.20529
72.933402,75,151.301336
102.715993,105,151.435086
104.009945,106,151.559573
129.433001,132,151.71154
79.845025,82,151.809915
72.523614,75,151.89919
120.597923,123,152.038337
120.926059,123,152.192176
77.997223,80,152.287868
80.58483,83,152.620669
85.47046,88,152.718477
77.659687,80,152.815552
127.250416,130,152.974031
84.777639,87,153.085196
140.281477,143,159.485026
78.461555,81,159.611627
157.08848,160,159.798817
96.336671,99,159.919823
112.516156,115,160.053673
87.578367,90,160.162689
75.80917,78,160.253349
85.558172,88,160.362648
77.761995,80,160.457024
92.656346,95,160.566028
98.575977,101,160.693628
115.798407,118,160.833767
116.278693,119,160.987833
82.484436,85,161.092057
78.67251,81,161.180061
75.575185,78,161.454566
87.625775,90,161.563653
97.920061,100,161.682157
151.333347,154,161.874373
76.888765,79,161.969516
108.490396,111,162.113725
78.524833,81,168.530722
