#{"t_start": 1779264977.15017, "env_id": "None"}
r,l,t
43.238681,45,4.246139
54.114656,56,6.993921
26.416081,28,8.368847
27.56384,29,9.842148
23.473704,25,11.085356
29.351648,31,12.652092
43.155359,45,14.896879
50.175108,52,17.510533
28.538353,30,19.051095
50.331934,52,21.648412
52.406564,54,24.390315
54.000217,56,27.227117
49.314642,51,29.796159
70.774058,73,33.437696
53.992828,56,36.306519
23.125466,25,37.573552
41.489843,43,39.748285
44.486041,46,42.066903
23.162382,25,43.373187
48.367524,50,45.875925
33.850948,36,47.639307
65.22441,67,51.001746
23.490945,25,52.278995
50.009352,52,61.413206
42.631599,44,61.464332
33.630677,35,61.50408
30.540216,32,61.547966
34.382878,36,61.587344
56.646968,58,61.660019
24.473664,26,61.691383
44.560781,46,61.74715
93.222147,96,61.863664
32.259047,34,61.899627
21.438146,23,61.931984
23.463706,25,61.95906
20.453244,22,61.987112
15.238994,17,62.007502
34.616393,36,62.0569
38.672107,40,62.101875
28.429904,30,62.139979
35.605833,37,62.182143
28.324201,30,62.220232
67.115615,69,62.297775
52.521081,54,62.367906
26.379186,28,62.399088
48.478581,50,62.467583
27.518604,29,62.498022
19.190955,21,62.528625
29.503141,31,62.843646
27.591786,29,62.878862
17.260958,19,69.161621
83.65198,86,69.26372
31.602338,33,69.299028
84.631518,86,69.40747
28.498736,30,69.447263
28.918804,31,69.483314
34.38932,36,69.528132
59.927746,62,69.598214
102.31188,104,69.720852
19.071201,21,69.748543
37.4576,39,69.791951
78.658931,81,69.890999
58.298951,60,69.964293
67.628048,69,70.046421
45.215155,47,70.097602
29.559428,31,70.13502
39.205443,41,70.188413
26.42867,28,70.225867
29.319859,31,70.268163
50.504048,52,70.32797
47.517947,49,70.40063
58.599518,60,70.471704
57.347745,59,70.5445
56.307466,58,70.610907
22.411269,24,70.64192
20.433045,22,70.667878
50.535011,52,70.728273
36.366933,38,70.775382
28.358143,30,70.808447
64.722125,66,70.890462
94.529763,97,71.010872
57.249948,59,71.086884
49.659704,51,71.153821
48.495792,50,71.211768
62.695893,64,71.294784
46.04053,48,71.356197
25.354565,27,71.395857
69.905065,72,71.49114
82.433475,84,71.73913
67.363167,69,71.825987
77.58554,79,78.184446
66.094471,68,78.273956
78.612926,80,78.37309
61.578714,63,78.448528
41.395192,43,78.497008
57.586083,59,78.566911
73.703305,75,78.656122
56.66119,58,78.723527
64.512914,66,78.803812
41.608317,43,78.861009
63.683208,65,78.943399
37.405837,39,78.989323
66.627726,68,79.073503
78.579821,80,79.166078
57.449045,59,79.234463
74.498605,76,79.321587
74.650997,76,79.416282
53.217272,55,79.485983
87.150886,89,79.587052
82.865275,85,79.717826
77.472083,79,79.820535
76.328059,78,79.912187
78.463194,80,80.013667
70.487434,72,80.099813
39.772351,41,80.146693
62.715296,64,80.229264
83.233934,85,80.333371
98.548898,100,80.638498
65.239296,67,80.725247
65.764227,67,86.993491
42.574048,44,87.082845
67.73804,69,87.167247
75.519191,77,87.255564
82.344102,85,87.369738
101.239461,103,87.491514
73.737385,75,87.579341
77.309851,79,87.667961
70.613202,72,87.748794
54.299985,56,87.816707
73.75749,75,87.933535
93.557535,95,88.042379
69.526643,71,88.126887
77.40603,79,88.221808
68.68354,70,88.305121
75.18381,77,88.40998
65.470924,67,88.509179
102.197876,104,88.639157
96.059806,98,88.754591
78.308059,80,88.851433
85.528753,87,88.972264
68.588316,70,89.062837
68.547191,70,89.149927
97.468805,99,89.268471
90.134876,92,89.542074
63.477641,65,89.623907
66.6886,68,89.712462
89.247573,91,96.08131
108.207059,110,96.214051
97.47326,99,96.331599
83.430523,85,96.440826
64.690385,66,96.526571
136.010535,138,96.716726
96.417007,98,96.89323
92.58912,94,97.011468
76.36575,78,97.114509
62.231852,64,97.187134
67.401057,69,97.275679
68.693287,70,97.372266
68.613488,70,97.46015
78.731019,80,97.557181
75.625131,77,97.660465
70.667885,72,97.751431
98.903382,101,97.892761
72.274865,74,97.985238
75.707479,77,98.078934
66.632427,68,98.162729
132.76628,135,98.330783
75.382467,77,98.583135
111.436435,113,98.73057
108.261892,110,105.190078
75.523259,77,105.286718
76.25743,78,105.383634
142.161691,144,105.556763
69.203849,71,105.643166
111.117215,113,105.784588
82.454498,84,105.893208
95.562609,97,106.005217
102.289533,104,106.128426
67.687246,69,106.214806
72.309946,74,106.302603
82.332214,84,106.415428
84.426608,86,106.523861
70.375502,72,106.612908
79.450687,81,106.72708
100.466059,102,106.858938
127.213045,129,107.011438
68.36089,70,107.09769
84.52919,86,107.199454
71.39579,73,107.29354
140.349043,142,107.713207
88.330525,90,107.828917
120.51913,122,114.230808
156.864116,160,114.422974
69.564629,71,114.507978
104.108208,106,114.635007
74.564012,76,114.729742
81.688275,83,114.83927
80.44595,82,114.941777
98.523958,100,115.066158
109.014057,111,115.199835
89.461424,91,115.313594
119.363901,121,115.465112
59.565358,61,115.543079
77.128664,79,115.64204
67.646288,69,115.735386
112.624502,114,115.869995
94.15993,96,115.989235
115.774202,118,116.138228
106.444831,108,116.353083
87.155892,89,116.636932
75.413565,77,116.734194
87.004524,89,116.847371
117.193461,119,123.296619
73.905505,76,123.401678
124.263232,127,123.571028
81.355889,83,123.681504
75.098549,77,123.774963
81.25225,84,123.882458
67.655943,69,124.034543
89.448912,91,124.153412
73.350567,75,124.247239
102.221689,104,124.38601
71.037563,73,124.478362
85.854684,88,124.588542
86.904842,89,124.699871
118.070262,120,124.851718
77.191499,79,124.947676
77.518256,80,125.059475
72.788366,75,125.152291
105.087214,107,125.279788
254.185357,257,125.776472
91.745594,94,125.890929
120.006355,123,126.039312
78.119564,80,132.333849
153.367517,156,132.523586
89.901058,92,132.632111
74.399209,76,132.724402
88.42596,91,132.832366
76.230325,78,132.954179
114.339526,117,133.090867
69.311901,71,133.185144
116.729967,119,133.329454
75.794942,78,133.425241
81.550942,84,133.523665
212.230617,215,133.791446
84.997029,88,133.919592
102.344419,105,134.052952
122.102472,125,134.21144
71.279133,73,134.308687
96.358695,99,134.574337
72.83689,75,134.707183
68.585177,71,134.799313
69.310337,71,134.887769
155.103763,158,141.396781
84.455239,87,141.507867
74.525259,77,141.596699
96.542014,99,141.742134
75.284285,78,141.83612
79.651201,82,141.9275
83.140488,86,142.032201
104.918991,107,142.154973
88.334227,90,142.259202
125.611463,128,142.417449
83.442675,85,142.517798
76.57335,79,142.619377
109.227503,112,142.751444
83.875482,86,142.858831
114.180848,117,143.004315
72.361239,75,143.095294
123.356981,126,143.257743
85.358833,88,143.524926
72.901044,75,143.616161
157.471699,160,143.834379
74.871665,77,143.957446
120.56129,123,150.597095
76.869769,79,150.712598
74.723043,77,150.806366
98.477783,101,150.923602
106.759441,109,151.047998
85.479646,88,151.154363
75.421788,78,151.248081
85.649904,88,151.363368
78.696337,81,151.463918
104.474212,107,151.590341
94.864398,97,151.703094
84.193096,86,151.807707
82.728659,85,151.906332
68.64909,71,151.988688
91.383388,94,152.097624
101.726343,104,152.225556
156.455146,159,152.426087
133.115484,136,152.805146
77.565331,80,152.900964
110.582066,113,153.042094
106.580057,109,153.173516
115.085875,118,159.577325
71.706551,74,159.662933
86.476064,89,159.767775
102.120421,105,159.889188
82.771729,85,159.995303
107.546148,110,160.131424
93.830237,96,160.243117
95.544874,98,160.358006
85.807731,88,160.463849
74.207963,77,160.556357
73.937486,76,160.646524
76.37965,79,160.743076
109.660627,112,160.876006
74.451115,77,160.975046
112.615974,115,161.115849
158.302249,161,161.303461
159.745842,163,161.683667
80.613419,83,161.785176
84.824197,87,161.893378
134.213657,137,162.063336
147.616914,150,168.56741
127.926787,130,168.717648
123.531533,126,168.869087
80.712445,83,168.973369
90.703233,93,169.080339
119.162565,122,169.221586
84.799046,87,169.332528
80.529661,83,169.441181
102.838824,105,169.578894
102.725912,105,169.705022
117.204302,120,169.85071
105.102977,108,169.983305
121.503218,124,170.130327
85.004799,87,170.239529
139.695856,142,170.60767
75.639005,78,170.707611
92.541864,95,170.825435
99.672542,102,170.949968
87.847736,90,171.060425
94.457452,97,171.184207
82.843292,85,177.571889
82.765895,85,177.680584
87.997477,90,177.789314
80.487944,83,177.887789
98.643218,101,178.002266
78.724466,81,178.104414
74.851811,77,178.197845
102.662953,105,178.321861
141.50173,144,178.502301
144.503951,147,178.677586
99.491162,102,178.798791
156.071894,159,178.993559
90.557429,93,179.105746
116.681086,119,179.412547
78.660432,81,179.50473
89.879922,92,179.609283
86.599626,89,179.729136
93.642222,96,179.846572
127.303903,130,180.016507
74.63106,77,180.107018
87.478571,90,186.442192
81.488282,84,186.547853
90.510746,93,186.658594
111.123985,114,186.798064
112.404438,115,186.939661
85.652154,88,187.046345
93.667055,96,187.157476
86.765923,89,187.259959
164.381457,167,187.470177
93.591237,96,187.588283
88.494498,91,187.707901
137.387078,140,187.888247
76.536313,79,187.983692
104.393708,107,188.287543
93.547964,96,188.414951
89.714926,92,188.53098
97.464669,100,188.653585
102.450677,105,188.779508
97.308911,100,188.897918
99.294937,102,189.040329
115.362833,118,195.448834
91.4499,94,195.559519
95.738443,98,195.667657
151.337725,154,195.84832
84.632424,87,195.95963
115.421817,118,196.097317
83.71273,86,196.197107
106.515207,109,196.327449
131.566457,134,196.491256
80.317075,83,196.595343
162.263428,165,196.795485
100.752779,103,197.077889
118.430182,121,197.215797
97.738898,100,197.345992
115.488581,118,197.499181
84.539609,87,197.606731
170.470627,173,197.817481
103.305572,106,197.968773
97.346365,100,204.352327
105.856319,109,204.488113
150.605504,153,204.66773
96.34382,99,204.786145
103.450149,106,204.912188
89.129262,92,205.028745
127.023093,130,205.188375
97.439594,100,205.305983
82.477039,85,205.41429
78.507271,81,205.509912
100.556233,103,205.62669
86.557581,89,205.73472
132.13615,135,206.09394
160.799439,163,206.290039
121.115437,124,206.444617
81.593711,84,206.549234
81.641819,84,206.651526
134.056557,137,206.821341
98.623555,101,206.946351
152.732998,156,213.377275
94.374523,97,213.49176
