#{"t_start": 1779264977.1342902, "env_id": "None"}
r,l,t
35.595065,37,3.873553
51.412987,53,6.476171
29.620904,31,7.980451
20.37832,22,9.115359
31.682674,33,10.731548
40.491089,42,12.869477
31.54215,33,14.502333
31.406903,33,16.144358
26.442959,28,17.575497
23.303323,25,18.859856
58.565893,60,21.858257
21.380996,23,23.061049
39.572078,41,25.111159
41.445837,43,27.29456
49.45411,51,29.859449
35.403913,37,31.698417
28.393884,30,33.197764
25.410332,27,34.607227
22.326542,24,35.83181
22.401278,24,37.015163
28.425586,30,38.575159
21.47674,23,39.716673
32.569284,34,41.448008
29.364826,31,43.023953
22.959322,25,44.285091
21.380728,23,45.453932
45.593269,47,47.751476
22.219541,24,48.966519
20.373719,22,50.089236
22.120617,24,51.264631
39.59439,41,61.386288
51.491855,53,61.456618
24.347576,26,61.484321
29.431948,31,61.519877
66.564931,68,61.60302
37.619253,39,61.653605
45.217452,47,61.709759
34.386384,36,61.75432
31.412978,33,61.791738
47.272203,49,61.854493
21.175608,23,61.880332
33.544876,35,61.91738
53.35294,55,61.985622
34.572411,36,62.036268
64.612864,66,62.113799
60.035124,62,62.186098
26.454768,28,62.219255
25.539669,27,62.254359
60.12221,62,62.323179
29.553187,31,62.363436
68.552015,70,62.453805
42.219473,44,62.506591
58.962796,61,62.863163
41.965047,44,62.913985
43.472976,45,69.22527
47.109738,49,69.285544
32.264198,34,69.323536
74.596802,76,69.417189
75.363936,77,69.514686
50.672948,52,69.576456
50.224507,52,69.639651
99.620232,101,69.75824
55.611702,57,69.822806
30.476891,32,69.865849
67.52926,69,69.947294
45.636025,47,70.00317
38.610442,40,70.051673
55.562636,57,70.114493
45.172933,47,70.171286
82.474587,84,70.284914
32.536641,34,70.322081
42.133058,44,70.382814
55.040818,57,70.460074
69.375837,71,70.541459
70.521591,72,70.627616
61.408265,63,70.704195
43.657118,45,70.760188
30.466018,32,70.796444
42.39974,44,70.845767
39.499341,41,70.898318
72.006663,74,70.992567
33.452155,35,71.034581
33.699883,35,71.0815
27.034386,29,71.116001
34.370097,36,71.16137
34.498396,36,71.207397
82.647998,84,71.312825
41.045811,43,71.367253
52.242522,54,71.441205
15.143294,17,71.469259
65.501062,67,71.550637
63.537558,65,71.777899
85.254959,87,78.146489
72.651437,74,78.235136
68.449978,70,78.325937
49.613759,51,78.392611
65.594547,67,78.472877
70.397081,72,78.552795
75.06954,77,78.64415
93.465248,95,78.763629
72.605624,74,78.84711
104.616178,107,78.987192
