#{"t_start": 1779845151.5542643, "env_id": "None"}
r,l,t
95.474098,100,49.602767
134.444414,139,49.666828
122.157666,127,49.724027
141.154639,148,49.793396
136.23143,141,49.856452
117.678394,123,49.911901
117.372567,123,49.968811
121.2263,126,50.029727
119.794292,125,50.084504
110.84716,117,50.140029
107.967793,114,50.190621
132.329824,137,53.126793
100.558663,105,53.215886
124.294647,130,53.295107
119.717556,125,53.361214
101.473694,107,53.409842
121.907997,127,53.469608
129.516164,135,53.53082
102.76069,107,53.741913
108.800411,114,53.794152
133.178175,138,53.856898
103.962787,109,53.911077
125.959976,133,53.9718
133.481489,139,54.033497
127.531288,133,54.094663
264.341792,272,54.227715
104.863935,110,57.182516
111.589818,117,57.274616
119.246351,126,57.363219
119.477163,124,57.434898
121.86372,127,57.493007
116.438971,121,57.5479
105.144773,111,57.597994
124.690841,130,57.659584
173.687781,179,57.738745
99.209224,104,57.787113
109.688314,116,57.839001
142.589791,147,58.062015
133.899907,139,58.126149
115.79111,120,58.181214
109.66369,115,58.233139
117.31033,123,58.288615
115.614519,120,61.584811
98.16139,103,61.671311
147.345896,153,61.789237
123.812765,128,61.866271
105.996845,111,61.915076
124.065575,129,61.97329
96.719873,101,62.018954
103.234195,108,62.06612
99.845794,105,62.116317
106.768214,112,62.166888
208.201009,214,62.276906
116.224362,122,62.342808
104.617684,109,62.389942
111.830108,117,62.444052
121.10689,126,62.634172
102.530182,107,62.692673
183.20546,189,65.640864
101.196124,106,65.731248
149.537482,155,65.842659
143.836465,150,65.912141
147.267434,152,65.980891
128.37071,133,66.041759
102.755599,107,66.089646
114.618741,120,66.143643
97.116978,102,66.188977
138.101572,143,66.255763
104.346476,109,66.308796
134.090721,139,66.371524
107.823763,112,66.423182
109.140056,114,66.473513
112.882951,118,66.533984
125.555989,131,66.593885
129.632574,135,69.431124
146.043052,151,69.567133
188.466667,193,69.829252
120.336942,125,69.887117
117.514094,124,69.945096
101.975205,107,69.995357
103.646438,108,70.043501
135.14971,140,70.104925
168.584458,173,70.183537
171.133694,177,70.269498
114.197717,119,70.324529
101.201188,106,70.374558
124.218129,129,70.433288
101.788835,107,70.481448
143.979865,149,70.548368
123.759383,129,70.60622
141.193948,146,73.435802
115.012424,120,73.538865
157.440068,162,73.624709
116.232699,121,73.680114
172.325554,177,73.911731
94.350096,99,73.957198
132.376814,137,74.019749
143.129881,148,74.095071
107.133555,112,74.152702
148.239191,154,74.222557
104.004369,109,74.270905
106.141688,111,74.321669
110.235306,115,74.373607
106.383825,111,74.423231
228.341765,234,77.54516
118.979211,124,77.650738
124.340282,129,77.752536
127.278038,133,77.820416
102.840744,107,77.869639
139.428987,144,77.936201
149.467154,155,78.005114
106.05802,111,78.055717
117.569149,122,78.112216
136.186364,141,78.345572
135.678716,141,78.409359
103.223211,108,78.459713
104.402564,109,78.506787
112.399077,117,78.567499
141.200902,146,78.643175
130.968438,136,78.707949
121.695195,127,81.804022
109.878701,115,81.900817
121.315173,127,81.997788
164.864936,170,82.105963
107.679089,112,82.161388
138.618498,144,82.226675
116.221852,121,82.281625
162.311593,168,82.366737
117.582382,122,82.419535
105.823809,111,82.47153
124.650747,130,82.528404
108.596742,114,82.582937
101.554501,106,82.797807
143.703579,149,82.876686
117.163542,122,82.93277
112.247773,117,82.993934
156.373075,161,86.113705
123.564628,129,86.226705
169.127807,175,86.34932
123.251311,128,86.406404
110.929495,116,86.460057
93.783523,99,86.504553
152.488816,158,86.576938
102.611274,108,86.625488
139.590361,145,86.692766
142.666385,148,86.764623
109.2529,114,86.823374
117.384141,123,86.878991
188.838373,194,86.966072
111.828306,117,87.019729
120.780589,125,87.075854
229.791949,235,90.345186
107.11745,113,90.440328
147.325822,153,90.513178
113.002678,118,90.566233
151.374229,157,90.636026
120.782793,126,90.694716
134.266631,140,90.758522
114.76661,120,90.811692
101.892111,107,90.862359
116.949375,122,90.92212
116.329377,122,90.977765
115.607478,121,91.03295
122.13425,128,91.093083
134.29905,140,91.157821
131.600604,137,91.228265
107.997638,113,91.28089
141.216282,147,94.091411
106.437109,112,94.18142
116.125415,122,94.237784
141.43325,148,94.477955
102.33493,108,94.525831
107.285319,113,94.578847
123.822286,129,94.639941
113.977757,121,94.702093
108.588514,114,94.753001
128.887106,134,94.812492
123.098108,129,94.873029
159.588255,165,94.947288
121.36751,127,95.005403
137.372273,144,95.070438
128.024373,134,95.131021
112.658967,118,95.192676
172.188135,178,98.285155
118.668529,125,98.363962
113.021287,119,98.420724
123.590488,130,98.488121
114.33755,120,98.55076
128.869624,134,98.618059
167.224461,174,98.89871
115.608538,122,98.951764
101.73924,107,99.005412
113.52826,120,99.065365
146.260057,153,99.144874
115.482021,122,99.200626
108.180389,114,99.251483
123.128432,129,99.319337
116.468671,122,99.381496
151.291394,157,102.450873
109.243909,116,102.552873
109.02951,115,102.618405
130.307277,136,102.684695
133.672992,140,102.747001
110.426126,116,102.800001
123.398406,129,102.85724
109.369795,116,102.910019
174.542915,181,102.991116
103.77362,110,103.04749
103.830847,110,103.292273
124.057796,130,103.360351
164.216693,171,103.436799
197.224871,203,103.53408
159.766013,165,103.618611
147.689981,153,106.581168
116.568927,122,106.680266
164.969236,172,106.756657
128.895694,134,106.817784
113.825795,119,106.870035
108.171468,115,106.921563
111.419196,116,106.97541
131.344684,137,107.045894
117.774605,123,107.100245
126.367142,132,107.162019
107.370577,113,107.221119
142.153632,149,107.297052
108.262408,114,107.350911
114.496066,121,107.554778
110.875872,116,107.607653
109.716734,116,107.662272
111.338853,118,110.53546
108.018032,114,110.634356
121.968075,129,110.704136
114.5933,121,110.760843
197.159478,203,110.850895
120.671725,128,110.909266
176.832401,183,110.997971
105.725419,111,111.047439
113.157768,119,111.107929
134.806157,143,111.18037
174.712015,183,111.270077
177.546656,190,111.358982
189.179905,198,111.448026
145.612115,153,114.237638
146.421279,154,114.577456
145.159252,152,114.650363
153.787045,160,114.723163
111.658207,119,114.774142
143.178544,149,114.843349
110.456276,117,114.895805
113.510114,120,114.951266
147.417476,153,115.020665
154.642353,161,115.091002
151.117681,160,115.164022
141.255088,149,115.230645
119.073719,125,115.286357
122.592489,130,115.345322
198.099128,208,118.182171
119.913283,126,118.288683
124.276753,131,118.381974
150.675539,158,118.451225
124.35088,130,118.510436
133.355381,139,118.724076
132.381909,139,118.785075
216.745395,225,118.896666
108.188688,115,118.948018
134.302919,141,119.015123
114.702232,122,119.077114
149.002979,155,119.158531
112.525727,120,119.211953
131.460176,138,119.278116
130.545921,138,119.356102
106.48033,114,122.43129
124.473674,131,122.544919
105.890193,113,122.608011
130.429585,138,122.669185
111.189651,119,122.722723
114.95407,122,122.775846
105.440149,113,122.833293
109.139436,116,122.891187
118.47222,127,122.952245
147.019324,155,123.210828
130.040116,137,123.281304
152.14144,159,123.364298
113.379668,120,123.420182
151.174342,158,123.490013
162.811057,170,123.56498
112.052428,120,126.451889
156.41816,163,126.596083
115.253847,123,126.669474
113.346538,120,126.725813
106.03152,113,126.775285
125.166537,133,126.836259
109.433552,116,126.886837
125.322619,132,126.953902
136.246935,143,127.027495
117.677071,124,127.090977
131.687066,139,127.152232
146.526463,153,127.219422
187.915686,195,127.468998
130.571773,138,127.530273
